t_sec,x,y,z,solve_ms,n_zero_weights
40.803,0.2408,-0.1959,-0.1472,2.743,0
40.906,0.2686,-0.1918,-0.1677,2.948,0
41.006,0.2881,-0.1850,-0.1661,4.536,0
41.104,0.3309,-0.1748,-0.1745,2.481,0
41.206,0.3362,-0.1660,-0.1730,4.503,0
41.304,0.2781,-0.1836,-0.1571,2.794,0
41.403,0.2666,-0.1933,-0.1516,2.109,0
41.505,0.2726,-0.1842,-0.1317,3.290,0
41.603,0.2346,-0.2080,-0.2087,2.682,0
41.703,0.2698,-0.1922,-0.1617,2.204,0
41.803,0.2647,-0.2018,-0.1725,2.202,0
41.907,0.2939,-0.1801,-0.1783,5.479,0
42.003,0.2531,-0.1812,-0.1689,2.610,0
42.104,0.3299,-0.1481,-0.1811,3.136,0
42.204,0.3325,-0.1487,-0.1615,3.166,0
42.303,0.3621,-0.1579,-0.1628,2.629,0
42.403,0.3757,-0.1514,-0.1647,2.470,0
42.504,0.3567,-0.1852,-0.1754,3.199,0
42.606,0.3759,-0.2128,-0.1747,3.882,0
42.704,0.3554,-0.2100,-0.1860,2.679,0
42.804,0.3668,-0.1923,-0.1513,3.302,0
42.906,0.3425,-0.2111,-0.1997,4.365,0
43.003,0.3522,-0.1742,-0.1771,2.477,0
43.104,0.3053,-0.1846,-0.1973,2.831,0
43.204,0.3750,-0.1735,-0.1923,3.186,0
43.304,0.3313,-0.1738,-0.2060,2.964,0
43.405,0.3040,-0.1833,-0.2175,3.602,0
43.503,0.3521,-0.1781,-0.2002,2.388,0
43.605,0.3680,-0.1859,-0.1935,3.079,0
43.703,0.3207,-0.2034,-0.1822,2.111,0
43.804,0.3541,-0.1922,-0.1723,2.787,0
43.906,0.3849,-0.1862,-0.1720,3.635,0
44.007,0.3801,-0.1530,-0.2025,3.743,0
44.103,0.3858,-0.1572,-0.1668,2.519,0
44.204,0.3966,-0.1238,-0.1898,3.583,0
44.303,0.3858,-0.1117,-0.1925,2.221,0
44.406,0.3899,-0.1214,-0.1856,3.916,0
44.505,0.3389,-0.1120,-0.1840,3.254,0
44.607,0.4097,-0.1129,-0.1720,3.309,0
44.705,0.3438,-0.0977,-0.1743,3.003,0
44.803,0.3655,-0.0765,-0.2068,2.043,0
44.904,0.3272,-0.1060,-0.2491,2.551,0
45.005,0.3258,-0.0887,-0.2455,4.193,0
45.104,0.3466,-0.0969,-0.2091,2.491,0
45.210,0.3187,-0.1214,-0.2256,4.222,0
45.303,0.3423,-0.1336,-0.1822,2.433,0
45.407,0.3051,-0.1451,-0.2073,5.373,0
45.503,0.3334,-0.1259,-0.2165,1.814,0
45.605,0.3509,-0.1154,-0.2001,3.557,0
45.704,0.3392,-0.1192,-0.1908,3.055,0
45.804,0.3283,-0.1272,-0.1608,2.727,0
45.903,0.3294,-0.1211,-0.1840,2.133,0
46.005,0.3608,-0.0967,-0.1668,3.926,0
46.104,0.3200,-0.0981,-0.1705,2.702,0
46.206,0.3791,-0.1156,-0.1554,5.081,0
46.304,0.3577,-0.1085,-0.1756,3.297,0
46.403,0.3685,-0.0975,-0.1793,2.399,0
46.504,0.3642,-0.0862,-0.2040,2.838,0
46.605,0.3499,-0.1024,-0.1867,3.682,0
46.704,0.3393,-0.1171,-0.1996,3.258,0
46.805,0.3487,-0.1075,-0.1833,4.280,0
46.908,0.3430,-0.1271,-0.2115,5.634,0
47.006,0.3212,-0.1400,-0.1758,5.544,0
47.103,0.3000,-0.1094,-0.1629,2.147,0
47.207,0.3081,-0.1065,-0.1582,2.961,0
47.307,0.3247,-0.1196,-0.1509,3.889,0
47.403,0.2747,-0.0997,-0.1622,2.365,0
47.503,0.3047,-0.1468,-0.1682,2.053,0
47.602,0.2865,-0.1283,-0.1554,1.802,0
47.705,0.3295,-0.1195,-0.1652,3.730,0
47.805,0.2989,-0.1106,-0.2052,3.996,0
47.905,0.3109,-0.0888,-0.1894,2.853,0
48.003,0.2939,-0.1051,-0.1754,2.144,0
48.106,0.2953,-0.1112,-0.1769,2.662,0
48.207,0.3209,-0.0710,-0.1661,3.706,0
48.303,0.3276,-0.0908,-0.1967,2.447,0
48.404,0.2896,-0.1359,-0.1747,3.188,0
48.504,0.3232,-0.1041,-0.1818,2.871,0
48.607,0.3846,-0.0855,-0.1958,5.322,0
48.704,0.3238,-0.0953,-0.1826,2.217,0
48.804,0.3424,-0.1216,-0.2079,3.545,0
48.905,0.3320,-0.1173,-0.1894,3.120,0
49.004,0.3817,-0.0925,-0.1866,2.153,0
49.105,0.3199,-0.1108,-0.1941,2.883,0
49.208,0.3676,-0.1167,-0.1859,6.478,0
49.303,0.3333,-0.1184,-0.2271,2.158,0
49.405,0.3441,-0.1208,-0.2228,3.777,0
49.503,0.3576,-0.1286,-0.2140,1.783,0
49.605,0.3499,-0.1088,-0.2048,4.146,0
49.703,0.3126,-0.1037,-0.2271,2.336,0
49.803,0.3455,-0.0893,-0.2215,2.292,0
49.903,0.3182,-0.1011,-0.1938,2.226,0
50.004,0.3173,-0.1198,-0.1768,3.054,0
50.103,0.3391,-0.1415,-0.1759,2.503,0
50.210,0.3111,-0.1788,-0.1698,3.957,0
50.309,0.3985,-0.1811,-0.1446,6.873,0
50.405,0.3561,-0.1822,-0.1423,3.498,0
50.504,0.3751,-0.1783,-0.1419,2.921,0
50.605,0.3395,-0.1963,-0.1617,3.188,0
50.703,0.3405,-0.1830,-0.1406,2.189,0
50.807,0.3098,-0.1943,-0.1613,4.714,0
50.903,0.2979,-0.2047,-0.1558,2.618,0
51.005,0.3136,-0.2059,-0.1271,3.177,0
51.102,0.3010,-0.2159,-0.1210,1.737,0
51.205,0.3518,-0.1704,-0.1281,2.511,0
51.305,0.3077,-0.1775,-0.1315,3.016,0
51.404,0.3163,-0.1631,-0.1373,2.688,0
51.506,0.3214,-0.1524,-0.1088,3.469,0
