t_sec,x,y,z,solve_ms,n_zero_weights
45.394,2.1829,-0.2356,0.0503,2.445,0
45.495,2.2020,-0.2104,0.0612,3.287,0
45.594,2.1868,-0.1869,0.0775,2.686,0
45.698,2.1918,-0.2066,0.0792,5.413,0
45.795,2.2209,-0.1827,0.0688,3.457,0
45.898,2.2132,-0.1970,0.0700,5.810,0
46.000,2.2040,-0.1607,0.0743,6.017,0
46.094,2.2152,-0.1306,0.0774,2.494,0
46.196,2.2141,-0.1307,0.0690,3.821,0
46.303,2.2280,-0.1284,0.0822,8.875,0
46.397,2.2290,-0.1388,0.0883,2.499,0
46.500,2.2419,-0.1383,0.1004,6.633,0
46.597,2.2497,-0.1321,0.0982,3.471,0
46.695,2.2622,-0.1485,0.0784,3.577,0
46.795,2.2497,-0.1397,0.0694,2.642,0
46.895,2.2520,-0.1669,0.0492,3.558,0
46.995,2.2330,-0.1561,0.0507,3.254,0
47.095,2.2815,-0.1691,0.0689,2.797,0
47.196,2.2650,-0.1478,0.0780,4.020,0
47.299,2.2564,-0.1512,0.0708,6.279,0
47.395,2.2664,-0.1560,0.0795,2.705,0
47.494,2.2625,-0.1451,0.0782,2.624,0
47.595,2.2903,-0.1229,0.0960,2.913,0
47.695,2.2505,-0.1598,0.0924,3.364,0
47.799,2.2543,-0.1723,0.0887,4.806,0
47.896,2.2643,-0.1467,0.0784,2.816,0
47.997,2.2486,-0.1493,0.0553,3.169,0
48.095,2.2337,-0.1639,0.0916,2.580,0
48.197,2.2598,-0.1468,0.0828,3.309,0
48.298,2.2121,-0.1741,0.0714,3.798,0
48.395,2.2401,-0.1461,0.0531,2.395,0
48.495,2.2363,-0.1778,0.0754,2.819,0
48.595,2.2225,-0.1897,0.0640,3.132,0
48.698,2.2432,-0.1791,0.0785,4.862,0
48.801,2.2322,-0.2022,0.0773,7.805,0
48.900,2.2376,-0.1849,0.0920,4.949,0
48.995,2.2303,-0.1705,0.0691,3.089,0
49.095,2.2179,-0.2132,0.0685,2.718,0
49.195,2.2494,-0.1616,0.0532,3.426,0
49.296,2.2623,-0.1453,0.0580,4.524,0
49.396,2.1928,-0.1659,0.0639,3.606,0
49.497,2.2152,-0.1746,0.0607,4.615,0
49.596,2.2126,-0.1585,0.0433,3.984,0
49.699,2.2198,-0.1734,0.0594,2.449,0
49.796,2.2286,-0.1524,0.0677,4.213,0
49.898,2.2435,-0.1823,0.0368,3.971,0
49.996,2.2226,-0.1837,0.0705,4.111,0
50.094,2.2108,-0.1672,0.0612,2.270,0
50.195,2.1960,-0.1549,0.0464,2.432,0
50.296,2.2611,-0.1771,0.0825,3.288,0
50.397,2.2056,-0.1499,0.0766,3.150,0
50.496,2.2361,-0.1407,0.0732,3.849,0
50.596,2.1936,-0.1581,0.0791,3.772,0
50.694,2.2334,-0.1261,0.0713,2.479,0
50.800,2.1932,-0.1506,0.0613,4.171,0
50.895,2.2150,-0.1514,0.0679,2.749,0
50.996,2.1860,-0.1322,0.0735,3.261,0
51.094,2.2421,-0.1491,0.0815,2.448,0
51.195,2.2521,-0.1546,0.0944,2.744,0
51.299,2.2134,-0.1435,0.0804,4.625,0
51.397,2.1980,-0.1274,0.1069,4.432,0
51.496,2.1943,-0.1401,0.1098,4.352,0
51.596,2.2342,-0.1451,0.0847,3.683,0
51.695,2.2253,-0.1355,0.1048,2.368,0
51.800,2.2584,-0.1257,0.0794,6.178,0
