t_s,phase,scale,true_dist_m,reported_dist_m,px4_1_est_x,px4_1_est_y,px4_1_est_z,px4_1_gt_x,px4_1_gt_y,px4_1_gt_z,px4_1_error_m,px4_3_est_x,px4_3_est_y,px4_3_est_z,px4_3_gt_x,px4_3_gt_y,px4_3_gt_z,px4_3_error_m,est_separation_m
6.005,attack,0.050,3.9416,0.1971,0.0000,-0.3195,-0.7105,-0.0000,0.0000,-0.0130,0.7672,0.0000,2.8834,-0.7005,0.0000,4.0000,-0.0130,1.3112,3.2029
6.045,attack,0.050,4.0053,0.2003,0.0000,-0.3195,-0.7105,-0.0000,0.0000,-0.0130,0.7672,0.0000,2.8834,-0.7005,0.0000,4.0000,-0.0130,1.3112,3.2029
6.085,attack,0.050,3.9814,0.1991,0.0000,0.1604,-0.7072,-0.0000,0.0000,-0.0130,0.7125,0.0000,2.8834,-0.7005,0.0000,4.0000,-0.0130,1.3112,2.7230
6.127,attack,0.050,3.9020,0.1951,0.0000,0.1604,-0.7072,-0.0000,0.0000,-0.0130,0.7125,0.0000,2.6073,-0.7018,0.0000,4.0000,-0.0130,1.5537,2.4469
6.166,attack,0.050,3.9552,0.1978,0.0000,-0.8376,-0.7155,-0.0000,0.0000,-0.0130,1.0932,0.0000,2.6073,-0.7018,0.0000,4.0000,-0.0130,1.5537,3.4450
6.207,attack,0.050,3.9514,0.1976,0.0000,-0.8376,-0.7155,-0.0000,0.0000,-0.0130,1.0932,0.0000,2.3578,-0.7093,0.0000,4.0000,-0.0130,1.7837,3.1954
6.249,attack,0.050,3.9913,0.1996,0.0000,-1.1849,-0.7054,-0.0000,0.0000,-0.0130,1.3724,0.0000,2.3578,-0.7093,0.0000,4.0000,-0.0130,1.7837,3.5427
6.285,attack,0.050,4.0150,0.2008,0.0000,-0.3447,-0.6989,-0.0000,0.0000,-0.0130,0.7677,0.0000,2.3578,-0.7093,0.0000,4.0000,-0.0130,1.7837,2.7026
6.325,attack,0.050,3.9948,0.1997,0.0000,-0.3447,-0.6989,-0.0000,0.0000,-0.0130,0.7677,0.0000,3.0548,-0.7056,0.0000,4.0000,-0.0130,1.1717,3.3996
6.365,attack,0.050,4.0071,0.2004,0.0000,-0.7929,-0.7256,-0.0000,0.0000,-0.0130,1.0661,0.0000,3.0548,-0.7056,0.0000,4.0000,-0.0130,1.1717,3.8478
6.406,attack,0.050,3.8958,0.1948,0.0000,-0.7929,-0.7256,-0.0000,0.0000,-0.0130,1.0661,0.0000,3.2365,-0.7169,0.0000,4.0000,-0.0130,1.0385,4.0294
6.447,attack,0.050,4.0535,0.2027,0.0000,-0.7929,-0.7256,-0.0000,0.0000,-0.0130,1.0661,0.0000,3.2365,-0.7169,0.0000,4.0000,-0.0130,1.0385,4.0294
6.487,attack,0.050,4.0085,0.2004,0.0000,0.1411,-0.7301,-0.0000,0.0000,-0.0130,0.7308,0.0000,3.2365,-0.7169,0.0000,4.0000,-0.0130,1.0385,3.0954
6.525,attack,0.050,3.9655,0.1983,0.0000,0.1411,-0.7301,-0.0000,0.0000,-0.0130,0.7308,0.0000,3.3998,-0.7343,0.0000,4.0000,-0.0130,0.9384,3.2587
6.565,attack,0.050,4.0371,0.2019,0.0000,0.5155,-0.7272,-0.0000,0.0000,-0.0130,0.8808,0.0000,3.3998,-0.7343,0.0000,4.0000,-0.0130,0.9384,2.8842
6.605,attack,0.050,3.9551,0.1978,0.0000,-0.3823,-0.7187,-0.0000,0.0000,-0.0130,0.8026,0.0000,2.7141,-0.7311,0.0000,4.0000,-0.0130,1.4729,3.0964
6.646,attack,0.050,4.0051,0.2003,0.0000,-0.7402,-0.6936,-0.0000,0.0000,-0.0130,1.0055,0.0000,2.7141,-0.7311,0.0000,4.0000,-0.0130,1.4729,3.4545
6.685,attack,0.050,4.0359,0.2018,0.0000,0.0365,-0.7061,-0.0000,0.0000,-0.0130,0.6941,0.0000,2.7141,-0.7311,0.0000,4.0000,-0.0130,1.4729,2.6776
6.724,attack,0.050,3.9282,0.1964,0.0000,0.0365,-0.7061,-0.0000,0.0000,-0.0130,0.6941,0.0000,2.4552,-0.7108,0.0000,4.0000,-0.0130,1.6951,2.4186
6.768,attack,0.050,4.0097,0.2005,0.0000,-0.0098,-0.7240,-0.0000,0.0000,-0.0130,0.7110,0.0000,2.4552,-0.7108,0.0000,4.0000,-0.0130,1.6951,2.4650
6.805,attack,0.050,3.9896,0.1995,0.0000,-0.9508,-0.7300,-0.0000,0.0000,-0.0130,1.1908,0.0000,2.2757,-0.7065,0.0000,4.0000,-0.0130,1.8586,3.2265
6.845,attack,0.050,4.0666,0.2033,0.0000,-1.2397,-0.7102,-0.0000,0.0000,-0.0130,1.4223,0.0000,2.2757,-0.7065,0.0000,4.0000,-0.0130,1.8586,3.5154
6.887,attack,0.050,3.9860,0.1993,0.0000,-0.3808,-0.7131,-0.0000,0.0000,-0.0130,0.7970,0.0000,2.2757,-0.7065,0.0000,4.0000,-0.0130,1.8586,2.6564
6.926,attack,0.050,3.9830,0.1992,0.0000,-0.3808,-0.7131,-0.0000,0.0000,-0.0130,0.7970,0.0000,2.0213,-0.7171,0.0000,4.0000,-0.0130,2.1002,2.4021
6.965,attack,0.050,3.9138,0.1957,0.0000,-1.3111,-0.7144,-0.0000,0.0000,-0.0130,1.4870,0.0000,2.0213,-0.7171,0.0000,4.0000,-0.0130,2.1002,3.3325
7.005,attack,0.050,4.0398,0.2020,0.0000,-1.3111,-0.7144,-0.0000,0.0000,-0.0130,1.4870,0.0000,2.8326,-0.6968,0.0000,4.0000,-0.0130,1.3529,4.1438
7.045,attack,0.050,4.0653,0.2033,0.0000,-1.3111,-0.7144,-0.0000,0.0000,-0.0130,1.4870,0.0000,2.8326,-0.6968,0.0000,4.0000,-0.0130,1.3529,4.1438
7.085,attack,0.050,3.9359,0.1968,0.0000,-0.2774,-0.7074,-0.0000,0.0000,-0.0130,0.7477,0.0000,2.8326,-0.6968,0.0000,4.0000,-0.0130,1.3529,3.1101
7.125,attack,0.050,3.9707,0.1985,0.0000,-0.2774,-0.7074,-0.0000,0.0000,-0.0130,0.7477,0.0000,2.0511,-0.6980,0.0000,4.0000,-0.0130,2.0657,2.3286
7.165,attack,0.050,4.0132,0.2007,0.0000,-0.2637,-0.6981,-0.0000,0.0000,-0.0130,0.7341,0.0000,2.0511,-0.6980,0.0000,4.0000,-0.0130,2.0657,2.3148
7.207,attack,0.050,3.9997,0.2000,0.0000,-1.2616,-0.6951,-0.0000,0.0000,-0.0130,1.4342,0.0000,1.9422,-0.6991,0.0000,4.0000,-0.0130,2.1692,3.2038
7.244,attack,0.050,3.9644,0.1982,0.0000,-1.5898,-0.7016,-0.0000,0.0000,-0.0130,1.7325,0.0000,1.9422,-0.6991,0.0000,4.0000,-0.0130,2.1692,3.5319
7.290,attack,0.050,4.0357,0.2018,0.0000,-0.7551,-0.6935,-0.0000,0.0000,-0.0130,1.0165,0.0000,1.9422,-0.6991,0.0000,4.0000,-0.0130,2.1692,2.6973
7.326,attack,0.050,4.0379,0.2019,0.0000,-0.7551,-0.6935,-0.0000,0.0000,-0.0130,1.0165,0.0000,2.5810,-0.6843,0.0000,4.0000,-0.0130,1.5698,3.3361
7.365,attack,0.050,3.9824,0.1991,0.0000,-0.4304,-0.6740,-0.0000,0.0000,-0.0130,0.7888,0.0000,2.5810,-0.6843,0.0000,4.0000,-0.0130,1.5698,3.0114
7.407,attack,0.050,3.9928,0.1996,0.0000,-1.2331,-0.6932,-0.0000,0.0000,-0.0130,1.4082,0.0000,2.7999,-0.6786,0.0000,4.0000,-0.0130,1.3723,4.0330
7.446,attack,0.050,3.9697,0.1985,0.0000,-1.1911,-0.6807,-0.0000,0.0000,-0.0130,1.3654,0.0000,2.7999,-0.6786,0.0000,4.0000,-0.0130,1.3723,3.9910
7.484,attack,0.050,3.9195,0.1960,0.0000,-0.2563,-0.6774,-0.0000,0.0000,-0.0130,0.7121,0.0000,2.7999,-0.6786,0.0000,4.0000,-0.0130,1.3723,3.0562
7.524,attack,0.050,3.9985,0.1999,0.0000,-0.2563,-0.6774,-0.0000,0.0000,-0.0130,0.7121,0.0000,2.0803,-0.6825,0.0000,4.0000,-0.0130,2.0330,2.3367
7.573,attack,0.050,4.0996,0.2050,0.0000,-0.3296,-0.6783,-0.0000,0.0000,-0.0130,0.7424,0.0000,2.0803,-0.6825,0.0000,4.0000,-0.0130,2.0330,2.4100
7.604,attack,0.050,4.0793,0.2040,0.0000,-0.3296,-0.6783,-0.0000,0.0000,-0.0130,0.7424,0.0000,2.1152,-0.6740,0.0000,4.0000,-0.0130,1.9974,2.4448
7.645,attack,0.050,3.9772,0.1989,0.0000,-0.3296,-0.6783,-0.0000,0.0000,-0.0130,0.7424,0.0000,2.1152,-0.6740,0.0000,4.0000,-0.0130,1.9974,2.4448
7.689,attack,0.050,4.0554,0.2028,0.0000,-0.3972,-0.6769,-0.0000,0.0000,-0.0130,0.7737,0.0000,2.1152,-0.6740,0.0000,4.0000,-0.0130,1.9974,2.5124
7.726,attack,0.050,3.9906,0.1995,0.0000,-0.3972,-0.6769,-0.0000,0.0000,-0.0130,0.7737,0.0000,3.0582,-0.6870,0.0000,4.0000,-0.0130,1.1582,3.4554
7.765,attack,0.050,3.9944,0.1997,0.0000,-0.7716,-0.6971,-0.0000,0.0000,-0.0130,1.0312,0.0000,3.0582,-0.6870,0.0000,4.0000,-0.0130,1.1582,3.8298
7.805,attack,0.050,4.0241,0.2012,0.0000,-0.7716,-0.6971,-0.0000,0.0000,-0.0130,1.0312,0.0000,2.3057,-0.6868,0.0000,4.0000,-0.0130,1.8234,3.0773
7.851,attack,0.050,0.2012,0.0101,0.0000,-0.7716,-0.6971,-0.0000,0.0000,-0.0130,1.0312,0.0000,2.3057,-0.6868,0.0000,4.0000,-0.0130,1.8234,3.0773
7.885,attack,0.050,3.9915,0.1996,0.0000,-0.2743,-0.6801,-0.0000,0.0000,-0.0130,0.7213,0.0000,2.3057,-0.6868,0.0000,4.0000,-0.0130,1.8234,2.5800
7.925,attack,0.050,3.9641,0.1982,0.0000,-0.2743,-0.6801,-0.0000,0.0000,-0.0130,0.7213,0.0000,2.1208,-0.6835,0.0000,4.0000,-0.0130,1.9953,2.3950
7.965,attack,0.050,3.9613,0.1981,0.0000,-0.2505,-0.6608,-0.0000,0.0000,-0.0130,0.6945,0.0000,2.1208,-0.6835,0.0000,4.0000,-0.0130,1.9953,2.3714
8.005,attack,0.050,4.0106,0.2005,0.0000,-1.2248,-0.6730,-0.0000,0.0000,-0.0130,1.3913,0.0000,1.9023,-0.6865,0.0000,4.0000,-0.0130,2.2032,3.1271
8.049,attack,0.050,4.0441,0.2022,0.0000,-1.6008,-0.6810,-0.0000,0.0000,-0.0130,1.7346,0.0000,1.9023,-0.6865,0.0000,4.0000,-0.0130,2.2032,3.5031
8.085,attack,0.050,3.9484,0.1974,0.0000,-0.7165,-0.6870,-0.0000,0.0000,-0.0130,0.9837,0.0000,1.9023,-0.6865,0.0000,4.0000,-0.0130,2.2032,2.6188
8.125,attack,0.050,3.9440,0.1972,0.0000,-0.7165,-0.6870,-0.0000,0.0000,-0.0130,0.9837,0.0000,2.6612,-0.6931,0.0000,4.0000,-0.0130,1.5016,3.3777
8.165,attack,0.050,3.9515,0.1976,0.0000,-0.2195,-0.6815,-0.0000,0.0000,-0.0130,0.7036,0.0000,2.6612,-0.6931,0.0000,4.0000,-0.0130,1.5016,2.8807
8.207,attack,0.050,3.9180,0.1959,0.0000,-1.0675,-0.6867,-0.0000,0.0000,-0.0130,1.2623,0.0000,2.6612,-0.6931,0.0000,4.0000,-0.0130,1.5016,3.7287
8.260,attack,0.050,4.0283,0.2014,0.0000,-1.0675,-0.6867,-0.0000,0.0000,-0.0130,1.2623,0.0000,2.0471,-0.6838,0.0000,4.0000,-0.0130,2.0649,3.1147
8.289,attack,0.050,0.2014,0.0101,0.0000,-1.5159,-0.6733,-0.0000,0.0000,-0.0130,1.6534,0.0000,2.0471,-0.6838,0.0000,4.0000,-0.0130,2.0649,3.5630
8.329,attack,0.050,4.0148,0.2007,0.0000,-1.5159,-0.6733,-0.0000,0.0000,-0.0130,1.6534,0.0000,1.6259,-0.6858,0.0000,4.0000,-0.0130,2.4676,3.1418
8.367,attack,0.050,4.0293,0.2015,0.0000,-0.8362,-0.7005,-0.0000,0.0000,-0.0130,1.0825,0.0000,1.6259,-0.6858,0.0000,4.0000,-0.0130,2.4676,2.4622
8.409,attack,0.050,4.1221,0.2061,0.0000,-1.9706,-0.6546,-0.0000,0.0000,-0.0130,2.0725,0.0000,1.2015,-0.6694,0.0000,4.0000,-0.0130,2.8745,3.1722
8.445,attack,0.050,4.0112,0.2006,0.0000,-2.2658,-0.6752,-0.0000,0.0000,-0.0130,2.3606,0.0000,1.2015,-0.6694,0.0000,4.0000,-0.0130,2.8745,3.4673
8.485,attack,0.050,4.0354,0.2018,0.0000,-2.2970,-0.6786,-0.0000,0.0000,-0.0130,2.3915,0.0000,1.2015,-0.6694,0.0000,4.0000,-0.0130,2.8745,3.4985
8.528,attack,0.050,3.9265,0.1963,0.0000,-2.2970,-0.6786,-0.0000,0.0000,-0.0130,2.3915,0.0000,1.7571,-0.6762,0.0000,4.0000,-0.0130,2.3389,4.0542
8.565,attack,0.050,3.9312,0.1966,0.0000,-1.3091,-0.6748,-0.0000,0.0000,-0.0130,1.4668,0.0000,1.7571,-0.6762,0.0000,4.0000,-0.0130,2.3389,3.0662
8.605,attack,0.050,3.9267,0.1963,0.0000,-2.2022,-0.6839,-0.0000,0.0000,-0.0130,2.3021,0.0000,0.8435,-0.6601,0.0000,4.0000,-0.0130,3.2221,3.0458
8.645,attack,0.050,4.0075,0.2004,0.0000,-2.2022,-0.6839,-0.0000,0.0000,-0.0130,2.3021,0.0000,0.8435,-0.6601,0.0000,4.0000,-0.0130,3.2221,3.0458
8.690,attack,0.050,4.0059,0.2003,0.0000,-1.7808,-0.6779,-0.0000,0.0000,-0.0130,1.9009,0.0000,0.8435,-0.6601,0.0000,4.0000,-0.0130,3.2221,2.6244
8.724,attack,0.050,4.0497,0.2025,0.0000,-1.7808,-0.6779,-0.0000,0.0000,-0.0130,1.9009,0.0000,1.6487,-0.6671,0.0000,4.0000,-0.0130,2.4406,3.4295
8.769,attack,0.050,0.2025,0.0101,0.0000,-1.3324,-0.6756,-0.0000,0.0000,-0.0130,1.4881,0.0000,1.6487,-0.6671,0.0000,4.0000,-0.0130,2.4406,2.9811
8.807,attack,0.050,4.0058,0.2003,0.0000,-1.2762,-0.6818,-0.0000,0.0000,-0.0130,1.4408,0.0000,2.0529,-0.6775,0.0000,4.0000,-0.0130,2.0573,3.3291
8.850,attack,0.050,0.2003,0.0100,0.0000,-1.2762,-0.6818,-0.0000,0.0000,-0.0130,1.4408,0.0000,2.0529,-0.6775,0.0000,4.0000,-0.0130,2.0573,3.3291
8.885,attack,0.050,3.9982,0.1999,0.0000,-1.7713,-0.6816,-0.0000,0.0000,-0.0130,1.8933,0.0000,2.0529,-0.6775,0.0000,4.0000,-0.0130,2.0573,3.8242
8.927,attack,0.050,3.9900,0.1995,0.0000,-1.7713,-0.6816,-0.0000,0.0000,-0.0130,1.8933,0.0000,2.3129,-0.6622,0.0000,4.0000,-0.0130,1.8077,4.0843
8.965,attack,0.050,4.0286,0.2014,0.0000,-0.8055,-0.6704,-0.0000,0.0000,-0.0130,1.0397,0.0000,2.3129,-0.6622,0.0000,4.0000,-0.0130,1.8077,3.1185
9.004,attack,0.050,4.0009,0.2000,0.0000,-1.7231,-0.6464,-0.0000,0.0000,-0.0130,1.8358,0.0000,1.3219,-0.6804,0.0000,4.0000,-0.0130,2.7600,3.0452
9.045,attack,0.050,3.9440,0.1972,0.0000,-1.7231,-0.6464,-0.0000,0.0000,-0.0130,1.8358,0.0000,1.3219,-0.6804,0.0000,4.0000,-0.0130,2.7600,3.0452
9.085,attack,0.050,3.9947,0.1997,0.0000,-1.3574,-0.6737,-0.0000,0.0000,-0.0130,1.5097,0.0000,1.3219,-0.6804,0.0000,4.0000,-0.0130,2.7600,2.6793
9.125,attack,0.050,3.9035,0.1952,0.0000,-1.3574,-0.6737,-0.0000,0.0000,-0.0130,1.5097,0.0000,1.0882,-0.6780,0.0000,4.0000,-0.0130,2.9867,2.4457
9.165,attack,0.050,4.0017,0.2001,0.0000,-2.3284,-0.6693,-0.0000,0.0000,-0.0130,2.4192,0.0000,1.0882,-0.6780,0.0000,4.0000,-0.0130,2.9867,3.4167
9.205,attack,0.050,4.0067,0.2003,0.0000,-2.3284,-0.6693,-0.0000,0.0000,-0.0130,2.4192,0.0000,0.8549,-0.6826,0.0000,4.0000,-0.0130,3.2156,3.1834
9.247,attack,0.050,4.0151,0.2008,0.0000,-2.3284,-0.6693,-0.0000,0.0000,-0.0130,2.4192,0.0000,0.8549,-0.6826,0.0000,4.0000,-0.0130,3.2156,3.1834
9.285,attack,0.050,4.0438,0.2022,0.0000,-1.8254,-0.6766,-0.0000,0.0000,-0.0130,1.9423,0.0000,0.8549,-0.6826,0.0000,4.0000,-0.0130,3.2156,2.6804
9.325,attack,0.050,3.9140,0.1957,0.0000,-1.8254,-0.6766,-0.0000,0.0000,-0.0130,1.9423,0.0000,1.5649,-0.6783,0.0000,4.0000,-0.0130,2.5244,3.3903
9.365,attack,0.050,4.0046,0.2002,0.0000,-2.2681,-0.6681,-0.0000,0.0000,-0.0130,2.3608,0.0000,1.5649,-0.6783,0.0000,4.0000,-0.0130,2.5244,3.8330
9.405,attack,0.050,4.0599,0.2030,0.0000,-2.2681,-0.6681,-0.0000,0.0000,-0.0130,2.3608,0.0000,1.8229,-0.6445,0.0000,4.0000,-0.0130,2.2669,4.0910
9.447,attack,0.050,4.0815,0.2041,0.0000,-2.2670,-0.6358,-0.0000,0.0000,-0.0130,2.3510,0.0000,1.8229,-0.6445,0.0000,4.0000,-0.0130,2.2669,4.0899
9.486,attack,0.050,4.0608,0.2030,0.0000,-1.2742,-0.6464,-0.0000,0.0000,-0.0130,1.4229,0.0000,1.8229,-0.6445,0.0000,4.0000,-0.0130,2.2669,3.0971
9.525,attack,0.050,4.1125,0.2056,0.0000,-1.2742,-0.6464,-0.0000,0.0000,-0.0130,1.4229,0.0000,1.0363,-0.6688,0.0000,4.0000,-0.0130,3.0354,2.3106
9.565,attack,0.050,4.0447,0.2022,0.0000,-1.3201,-0.6540,-0.0000,0.0000,-0.0130,1.4675,0.0000,1.0363,-0.6688,0.0000,4.0000,-0.0130,3.0354,2.3565
9.605,attack,0.050,4.0146,0.2007,0.0000,-2.3109,-0.6739,-0.0000,0.0000,-0.0130,2.4036,0.0000,0.9089,-0.6613,0.0000,4.0000,-0.0130,3.1584,3.2198
9.646,attack,0.050,3.9512,0.1976,0.0000,-2.7398,-0.6695,-0.0000,0.0000,-0.0130,2.8174,0.0000,0.9089,-0.6613,0.0000,4.0000,-0.0130,3.1584,3.6487
9.686,attack,0.050,4.0115,0.2006,0.0000,-1.8979,-0.6624,-0.0000,0.0000,-0.0130,2.0059,0.0000,0.9089,-0.6613,0.0000,4.0000,-0.0130,3.1584,2.8068
9.727,attack,0.050,3.9008,0.1950,0.0000,-1.8979,-0.6624,-0.0000,0.0000,-0.0130,2.0059,0.0000,0.4925,-0.6696,0.0000,4.0000,-0.0130,3.5684,2.3905
9.771,attack,0.050,3.9687,0.1984,0.0000,-1.9385,-0.6681,-0.0000,0.0000,-0.0130,2.0462,0.0000,0.4925,-0.6696,0.0000,4.0000,-0.0130,3.5684,2.4310
9.805,attack,0.050,3.9718,0.1986,0.0000,-2.8525,-0.6730,-0.0000,0.0000,-0.0130,2.9279,0.0000,1.2602,-0.6598,0.0000,4.0000,-0.0130,2.8151,4.1127
9.846,attack,0.050,4.0698,0.2035,0.0000,-2.8525,-0.6730,-0.0000,0.0000,-0.0130,2.9279,0.0000,1.2602,-0.6598,0.0000,4.0000,-0.0130,2.8151,4.1127
9.885,attack,0.050,4.0062,0.2003,0.0000,-1.8319,-0.6761,-0.0000,0.0000,-0.0130,1.9482,0.0000,1.2602,-0.6598,0.0000,4.0000,-0.0130,2.8151,3.0921
9.934,attack,0.050,0.2003,0.0100,0.0000,-1.8319,-0.6761,-0.0000,0.0000,-0.0130,1.9482,0.0000,1.4051,-0.6375,0.0000,4.0000,-0.0130,2.6690,3.2372
9.974,attack,0.050,0.0100,0.0005,0.0000,-1.3639,-0.6542,-0.0000,0.0000,-0.0130,1.5071,0.0000,1.4051,-0.6375,0.0000,4.0000,-0.0130,2.6690,2.7690
10.005,attack,0.050,0.0005,0.0000,0.0000,-2.3969,-0.6563,-0.0000,0.0000,-0.0130,2.4817,0.0000,1.7319,-0.6393,0.0000,4.0000,-0.0130,2.3530,4.1288
10.045,attack,0.050,4.0589,0.2029,0.0000,-2.3969,-0.6563,-0.0000,0.0000,-0.0130,2.4817,0.0000,1.7319,-0.6393,0.0000,4.0000,-0.0130,2.3530,4.1288
10.084,attack,0.050,3.9442,0.1972,0.0000,-1.3564,-0.6539,-0.0000,0.0000,-0.0130,1.5002,0.0000,1.7319,-0.6393,0.0000,4.0000,-0.0130,2.3530,3.0884
10.125,attack,0.050,4.0590,0.2030,0.0000,-1.3564,-0.6539,-0.0000,0.0000,-0.0130,1.5002,0.0000,0.9572,-0.6508,0.0000,4.0000,-0.0130,3.1089,2.3137
10.165,attack,0.050,3.9720,0.1986,0.0000,-1.4852,-0.6427,-0.0000,0.0000,-0.0130,1.6132,0.0000,0.9572,-0.6508,0.0000,4.0000,-0.0130,3.1089,2.4424
10.205,attack,0.050,3.9526,0.1976,0.0000,-2.4398,-0.6454,-0.0000,0.0000,-0.0130,2.5204,0.0000,0.6769,-0.6281,0.0000,4.0000,-0.0130,3.3796,3.1167
10.245,attack,0.050,4.0775,0.2039,0.0000,-2.4398,-0.6454,-0.0000,0.0000,-0.0130,2.5204,0.0000,0.6769,-0.6281,0.0000,4.0000,-0.0130,3.3796,3.1167
10.284,attack,0.050,4.0010,0.2001,0.0000,-2.0248,-0.6406,-0.0000,0.0000,-0.0130,2.1198,0.0000,0.6769,-0.6281,0.0000,4.0000,-0.0130,3.3796,2.7017
10.327,attack,0.050,3.9420,0.1971,0.0000,-2.0248,-0.6406,-0.0000,0.0000,-0.0130,2.1198,0.0000,0.4745,-0.6313,0.0000,4.0000,-0.0130,3.5793,2.4993
10.368,attack,0.050,4.0076,0.2004,0.0000,-1.9695,-0.6406,-0.0000,0.0000,-0.0130,2.0670,0.0000,0.4745,-0.6313,0.0000,4.0000,-0.0130,3.5793,2.4439
10.410,attack,0.050,3.8800,0.1940,0.0000,-2.9909,-0.6420,-0.0000,0.0000,-0.0130,3.0563,0.0000,0.1723,-0.6485,0.0000,4.0000,-0.0130,3.8801,3.1632
10.446,attack,0.050,4.1342,0.2067,0.0000,-2.9909,-0.6420,-0.0000,0.0000,-0.0130,3.0563,0.0000,0.1723,-0.6485,0.0000,4.0000,-0.0130,3.8801,3.1632
10.485,attack,0.050,3.9622,0.1981,0.0000,-2.4535,-0.6302,-0.0000,0.0000,-0.0130,2.5300,0.0000,0.1723,-0.6485,0.0000,4.0000,-0.0130,3.8801,2.6259
10.525,attack,0.050,3.9244,0.1962,0.0000,-2.4535,-0.6302,-0.0000,0.0000,-0.0130,2.5300,0.0000,-0.0522,-0.6145,0.0000,4.0000,-0.0130,4.0966,2.4014
10.566,attack,0.050,4.0422,0.2021,0.0000,-3.5055,-0.6240,-0.0000,0.0000,-0.0130,3.5583,0.0000,-0.0522,-0.6145,0.0000,4.0000,-0.0130,4.0966,3.4533
10.605,attack,0.050,3.9119,0.1956,0.0000,-3.5055,-0.6240,-0.0000,0.0000,-0.0130,3.5583,0.0000,-0.3080,-0.6334,0.0000,4.0000,-0.0130,4.3525,3.1975
10.645,attack,0.050,4.0252,0.2013,0.0000,-2.8486,-0.6301,-0.0000,0.0000,-0.0130,2.9147,0.0000,-0.3080,-0.6334,0.0000,4.0000,-0.0130,4.3525,2.5406
10.685,attack,0.050,4.0399,0.2020,0.0000,-2.9037,-0.6225,-0.0000,0.0000,-0.0130,2.9670,0.0000,-0.3080,-0.6334,0.0000,4.0000,-0.0130,4.3525,2.5957
10.725,attack,0.050,4.0092,0.2005,0.0000,-2.9037,-0.6225,-0.0000,0.0000,-0.0130,2.9670,-0.0000,-0.3842,-0.6256,0.0000,4.0000,-0.0130,4.4268,2.5195
10.765,attack,0.050,4.0374,0.2019,0.0000,-2.8591,-0.6378,-0.0000,0.0000,-0.0130,2.9266,-0.0000,-0.3842,-0.6256,0.0000,4.0000,-0.0130,4.4268,2.4750
10.805,attack,0.050,4.0884,0.2044,0.0000,-3.8608,-0.6252,-0.0000,0.0000,-0.0130,3.9091,0.0000,0.3499,-0.6100,0.0000,4.0000,-0.0130,3.6986,4.2108
10.846,attack,0.050,4.0055,0.2003,0.0000,-3.7444,-0.6024,-0.0000,0.0000,-0.0130,3.7905,0.0000,0.3499,-0.6100,0.0000,4.0000,-0.0130,3.6986,4.0943
10.885,attack,0.050,3.9612,0.1981,0.0000,-2.7693,-0.6129,-0.0000,0.0000,-0.0130,2.8335,0.0000,0.3499,-0.6100,0.0000,4.0000,-0.0130,3.6986,3.1192
10.925,attack,0.050,4.0845,0.2042,0.0000,-2.7693,-0.6129,-0.0000,0.0000,-0.0130,2.8335,0.0000,-0.4753,-0.6255,0.0000,4.0000,-0.0130,4.5171,2.2940
10.966,attack,0.050,4.0133,0.2007,0.0000,-3.8399,-0.6110,-0.0000,0.0000,-0.0130,3.8862,0.0000,-0.4753,-0.6255,0.0000,4.0000,-0.0130,4.5171,3.3646
11.005,attack,0.050,3.9776,0.1989,0.0000,-3.8399,-0.6110,-0.0000,0.0000,-0.0130,3.8862,-0.0000,-0.6485,-0.6157,0.0000,4.0000,-0.0130,4.6874,3.1915
11.046,attack,0.050,4.0084,0.2004,0.0000,-4.1479,-0.6069,-0.0000,0.0000,-0.0130,4.1902,-0.0000,-0.6485,-0.6157,0.0000,4.0000,-0.0130,4.6874,3.4994
11.086,attack,0.050,3.9963,0.1998,-0.0000,-3.2921,-0.6145,-0.0000,0.0000,-0.0130,3.3466,-0.0000,-0.6485,-0.6157,0.0000,4.0000,-0.0130,4.6874,2.6437
11.125,attack,0.050,3.9970,0.1998,-0.0000,-3.2921,-0.6145,-0.0000,0.0000,-0.0130,3.3466,0.0000,0.0840,-0.6173,0.0000,4.0000,-0.0130,3.9624,3.3761
11.170,attack,0.050,4.0507,0.2025,0.0000,-2.7808,-0.6207,-0.0000,0.0000,-0.0130,2.8464,0.0000,0.0840,-0.6173,0.0000,4.0000,-0.0130,3.9624,2.8648
11.205,attack,0.050,4.0139,0.2007,0.0000,-3.7133,-0.6094,-0.0000,0.0000,-0.0130,3.7609,-0.0000,-0.6028,-0.6151,0.0000,4.0000,-0.0130,4.6420,3.1106
11.246,attack,0.050,3.9479,0.1974,0.0000,-3.7133,-0.6094,-0.0000,0.0000,-0.0130,3.7609,-0.0000,-0.6028,-0.6151,0.0000,4.0000,-0.0130,4.6420,3.1106
11.285,attack,0.050,3.9803,0.1990,-0.0000,-3.2380,-0.6270,-0.0000,0.0000,-0.0130,3.2957,-0.0000,-0.6028,-0.6151,0.0000,4.0000,-0.0130,4.6420,2.6353
11.326,attack,0.050,3.9257,0.1963,-0.0000,-3.2380,-0.6270,-0.0000,0.0000,-0.0130,3.2957,0.0000,-0.8631,-0.6249,0.0000,4.0000,-0.0130,4.9015,2.3749
11.367,attack,0.050,4.0146,0.2007,-0.0000,-3.2418,-0.6262,-0.0000,0.0000,-0.0130,3.2993,0.0000,-0.8631,-0.6249,0.0000,4.0000,-0.0130,4.9015,2.3787
