t_s,phase,scale,true_dist_m,reported_dist_m,px4_1_est_x,px4_1_est_y,px4_1_est_z,px4_1_gt_x,px4_1_gt_y,px4_1_gt_z,px4_1_error_m,px4_3_est_x,px4_3_est_y,px4_3_est_z,px4_3_gt_x,px4_3_gt_y,px4_3_gt_z,px4_3_error_m,est_separation_m
30.606,attack,0.050,1.9954,0.0998,0.0000,-18.5418,1.7292,-0.0000,0.0000,-0.0130,18.6235,0.0000,-16.6416,1.7217,-0.0000,2.0000,-0.0130,18.7222,1.9002
30.647,attack,0.050,1.9626,0.0981,0.0000,-17.7201,1.7266,-0.0000,0.0000,-0.0130,17.8052,0.0000,-16.6416,1.7217,-0.0000,2.0000,-0.0130,18.7222,1.0784
30.686,attack,0.050,2.0430,0.1021,0.0000,-17.7201,1.7266,-0.0000,0.0000,-0.0130,17.8052,0.0000,-16.6416,1.7217,-0.0000,2.0000,-0.0130,18.7222,1.0784
30.727,attack,0.050,2.0412,0.1021,0.0000,-18.5497,1.7175,-0.0000,0.0000,-0.0130,18.6302,0.0000,-16.9101,1.7244,-0.0000,2.0000,-0.0130,18.9898,1.6396
30.766,attack,0.050,1.9890,0.0994,0.0000,-18.5497,1.7175,-0.0000,0.0000,-0.0130,18.6302,0.0000,-16.9101,1.7244,-0.0000,2.0000,-0.0130,18.9898,1.6396
30.807,attack,0.050,2.0485,0.1024,0.0000,-18.5497,1.7175,-0.0000,0.0000,-0.0130,18.6302,0.0000,-16.6556,1.7150,-0.0000,2.0000,-0.0130,18.7354,1.8941
30.846,attack,0.050,2.0116,0.1006,0.0000,-17.7612,1.7140,-0.0000,0.0000,-0.0130,17.8450,0.0000,-16.6556,1.7150,-0.0000,2.0000,-0.0130,18.7354,1.1057
30.887,attack,0.050,2.0507,0.1025,0.0000,-17.7612,1.7140,-0.0000,0.0000,-0.0130,17.8450,0.0000,-16.6556,1.7150,-0.0000,2.0000,-0.0130,18.7354,1.1057
30.926,attack,0.050,1.9719,0.0986,0.0000,-18.6218,1.7193,-0.0000,0.0000,-0.0130,18.7022,0.0000,-16.9482,1.7128,-0.0000,2.0000,-0.0130,19.0267,1.6736
30.966,attack,0.050,1.9703,0.0985,0.0000,-18.6218,1.7193,-0.0000,0.0000,-0.0130,18.7022,0.0000,-16.9482,1.7128,-0.0000,2.0000,-0.0130,19.0267,1.6736
31.007,attack,0.050,1.9540,0.0977,0.0000,-18.6218,1.7193,-0.0000,0.0000,-0.0130,18.7022,0.0000,-17.7086,1.7143,-0.0000,2.0000,-0.0130,19.7842,0.9132
31.046,attack,0.050,2.0783,0.1039,0.0000,-18.3332,1.7132,-0.0000,0.0000,-0.0130,18.4143,0.0000,-17.7086,1.7143,-0.0000,2.0000,-0.0130,19.7842,0.6246
31.087,attack,0.050,2.0715,0.1036,0.0000,-18.3332,1.7132,-0.0000,0.0000,-0.0130,18.4143,0.0000,-17.7086,1.7143,-0.0000,2.0000,-0.0130,19.7842,0.6246
31.127,attack,0.050,2.0605,0.1030,0.0000,-19.2824,1.6972,-0.0000,0.0000,-0.0130,19.3581,0.0000,-17.5857,1.7105,-0.0000,2.0000,-0.0130,19.6614,1.6968
31.167,attack,0.050,2.0111,0.1006,0.0000,-19.2824,1.6972,-0.0000,0.0000,-0.0130,19.3581,0.0000,-17.5857,1.7105,-0.0000,2.0000,-0.0130,19.6614,1.6968
31.206,attack,0.050,1.9658,0.0983,0.0000,-19.2824,1.6972,-0.0000,0.0000,-0.0130,19.3581,0.0000,-17.3644,1.6941,-0.0000,2.0000,-0.0130,19.4395,1.9181
31.246,attack,0.050,1.9867,0.0993,0.0000,-18.4530,1.6986,-0.0000,0.0000,-0.0130,18.5322,0.0000,-17.3644,1.6941,-0.0000,2.0000,-0.0130,19.4395,1.0886
31.286,attack,0.050,1.9764,0.0988,0.0000,-18.4530,1.6986,-0.0000,0.0000,-0.0130,18.5322,0.0000,-17.3644,1.6941,-0.0000,2.0000,-0.0130,19.4395,1.0886
31.326,attack,0.050,2.0877,0.1044,0.0000,-18.4530,1.6986,-0.0000,0.0000,-0.0130,18.5322,0.0000,-17.6158,1.7001,-0.0000,2.0000,-0.0130,19.6904,0.8372
31.366,attack,0.050,2.0761,0.1038,0.0000,-19.3107,1.7145,-0.0000,0.0000,-0.0130,19.3878,0.0000,-17.6158,1.7001,-0.0000,2.0000,-0.0130,19.6904,1.6950
31.406,attack,0.050,2.0997,0.1050,0.0000,-19.3107,1.7145,-0.0000,0.0000,-0.0130,19.3878,0.0000,-17.4334,1.7009,-0.0000,2.0000,-0.0130,19.5088,1.8774
31.447,attack,0.050,1.9772,0.0989,0.0000,-18.5290,1.7026,-0.0000,0.0000,-0.0130,18.6082,0.0000,-17.4334,1.7009,-0.0000,2.0000,-0.0130,19.5088,1.0956
31.486,attack,0.050,2.0886,0.1044,0.0000,-18.5290,1.7026,-0.0000,0.0000,-0.0130,18.6082,0.0000,-17.4334,1.7009,-0.0000,2.0000,-0.0130,19.5088,1.0956
31.526,attack,0.050,1.9989,0.0999,0.0000,-18.5290,1.7026,-0.0000,0.0000,-0.0130,18.6082,0.0000,-17.7017,1.7013,-0.0000,2.0000,-0.0130,19.7761,0.8273
31.566,attack,0.050,1.9747,0.0987,0.0000,-19.3032,1.7008,-0.0000,0.0000,-0.0130,19.3791,0.0000,-17.7017,1.7013,-0.0000,2.0000,-0.0130,19.7761,1.6015
31.606,attack,0.050,2.0256,0.1013,0.0000,-19.3032,1.7008,-0.0000,0.0000,-0.0130,19.3791,0.0000,-17.3538,1.7165,-0.0000,2.0000,-0.0130,19.4309,1.9495
31.646,attack,0.050,2.0006,0.1000,0.0000,-18.4888,1.7096,-0.0000,0.0000,-0.0130,18.5689,0.0000,-17.3538,1.7165,-0.0000,2.0000,-0.0130,19.4309,1.1351
31.686,attack,0.050,1.9803,0.0990,0.0000,-18.4888,1.7096,-0.0000,0.0000,-0.0130,18.5689,0.0000,-17.3538,1.7165,-0.0000,2.0000,-0.0130,19.4309,1.1351
31.726,attack,0.050,1.9557,0.0978,0.0000,-19.3242,1.7383,-0.0000,0.0000,-0.0130,19.4034,0.0000,-17.7048,1.7124,-0.0000,2.0000,-0.0130,19.7802,1.6195
31.766,attack,0.050,2.0779,0.1039,0.0000,-19.3242,1.7383,-0.0000,0.0000,-0.0130,19.4034,0.0000,-17.7048,1.7124,-0.0000,2.0000,-0.0130,19.7802,1.6195
31.806,attack,0.050,2.0449,0.1022,0.0000,-19.3242,1.7383,-0.0000,0.0000,-0.0130,19.4034,0.0000,-17.4692,1.7545,-0.0000,2.0000,-0.0130,19.5493,1.8550
31.846,attack,0.050,1.9866,0.0993,0.0000,-18.5559,1.7434,-0.0000,0.0000,-0.0130,18.6389,0.0000,-17.4692,1.7545,-0.0000,2.0000,-0.0130,19.5493,1.0867
31.886,attack,0.050,1.9216,0.0961,0.0000,-18.5559,1.7434,-0.0000,0.0000,-0.0130,18.6389,0.0000,-17.4692,1.7545,-0.0000,2.0000,-0.0130,19.5493,1.0867
31.927,attack,0.050,1.9718,0.0986,0.0000,-19.3219,1.7386,-0.0000,0.0000,-0.0130,19.4012,0.0000,-17.7046,1.7417,-0.0000,2.0000,-0.0130,19.7826,1.6173
31.966,attack,0.050,2.1156,0.1058,0.0000,-19.3219,1.7386,-0.0000,0.0000,-0.0130,19.4012,0.0000,-17.7046,1.7417,-0.0000,2.0000,-0.0130,19.7826,1.6173
32.006,attack,0.050,2.0670,0.1034,0.0000,-19.3219,1.7386,-0.0000,0.0000,-0.0130,19.4012,0.0000,-17.4210,1.7326,-0.0000,2.0000,-0.0130,19.4993,1.9010
32.046,attack,0.050,1.8825,0.0941,0.0000,-18.5260,1.7490,-0.0000,0.0000,-0.0130,18.6096,0.0000,-17.4210,1.7326,-0.0000,2.0000,-0.0130,19.4993,1.1051
32.087,attack,0.050,2.0425,0.1021,0.0000,-18.5260,1.7490,-0.0000,0.0000,-0.0130,18.6096,0.0000,-17.4210,1.7326,-0.0000,2.0000,-0.0130,19.4993,1.1051
32.126,attack,0.050,1.9761,0.0988,0.0000,-18.5260,1.7490,-0.0000,0.0000,-0.0130,18.6096,0.0000,-17.7302,1.7462,-0.0000,2.0000,-0.0130,19.8085,0.7958
32.167,attack,0.050,1.8885,0.0944,0.0000,-19.2968,1.7602,-0.0000,0.0000,-0.0130,19.3780,0.0000,-17.7302,1.7462,-0.0000,2.0000,-0.0130,19.8085,1.5666
32.207,attack,0.050,2.0131,0.1007,0.0000,-19.2968,1.7602,-0.0000,0.0000,-0.0130,19.3780,0.0000,-18.3501,1.7624,-0.0000,2.0000,-0.0130,20.4274,0.9466
32.247,attack,0.050,2.0089,0.1004,0.0000,-18.9577,1.7699,-0.0000,0.0000,-0.0130,19.0413,0.0000,-18.3501,1.7624,-0.0000,2.0000,-0.0130,20.4274,0.6076
32.286,attack,0.050,1.9350,0.0968,0.0000,-18.9577,1.7699,-0.0000,0.0000,-0.0130,19.0413,0.0000,-18.3501,1.7624,-0.0000,2.0000,-0.0130,20.4274,0.6076
32.326,attack,0.050,2.0388,0.1019,0.0000,-19.9725,1.7708,-0.0000,0.0000,-0.0130,20.0520,0.0000,-18.2535,1.7579,-0.0000,2.0000,-0.0130,20.3308,1.7191
32.366,attack,0.050,2.1616,0.1081,0.0000,-19.9725,1.7708,-0.0000,0.0000,-0.0130,20.0520,0.0000,-18.2535,1.7579,-0.0000,2.0000,-0.0130,20.3308,1.7191
32.406,attack,0.050,1.9122,0.0956,0.0000,-19.9725,1.7708,-0.0000,0.0000,-0.0130,20.0520,0.0000,-18.0335,1.7879,-0.0000,2.0000,-0.0130,20.1143,1.9391
32.446,attack,0.050,1.9827,0.0991,0.0000,-19.1217,1.7748,-0.0000,0.0000,-0.0130,19.2051,0.0000,-18.0335,1.7879,-0.0000,2.0000,-0.0130,20.1143,1.0883
32.486,attack,0.050,2.0340,0.1017,0.0000,-19.1217,1.7748,-0.0000,0.0000,-0.0130,19.2051,0.0000,-18.0335,1.7879,-0.0000,2.0000,-0.0130,20.1143,1.0883
32.526,attack,0.050,1.9975,0.0999,0.0000,-19.9006,1.7725,-0.0000,0.0000,-0.0130,19.9805,0.0000,-18.3348,1.7733,-0.0000,2.0000,-0.0130,20.4131,1.5658
32.566,attack,0.050,1.9407,0.0970,0.0000,-19.9006,1.7725,-0.0000,0.0000,-0.0130,19.9805,0.0000,-18.3348,1.7733,-0.0000,2.0000,-0.0130,20.4131,1.5658
32.606,attack,0.050,1.9580,0.0979,0.0000,-19.9006,1.7725,-0.0000,0.0000,-0.0130,19.9805,0.0000,-18.0106,1.7865,-0.0000,2.0000,-0.0130,20.0914,1.8900
32.646,attack,0.050,2.0579,0.1029,0.0000,-19.1458,1.7808,-0.0000,0.0000,-0.0130,19.2297,0.0000,-18.0106,1.7865,-0.0000,2.0000,-0.0130,20.0914,1.1352
32.686,attack,0.050,2.1742,0.1087,0.0000,-19.1458,1.7808,-0.0000,0.0000,-0.0130,19.2297,0.0000,-18.0106,1.7865,-0.0000,2.0000,-0.0130,20.0914,1.1352
32.726,attack,0.050,2.0480,0.1024,0.0000,-19.9734,1.7864,-0.0000,0.0000,-0.0130,20.0543,0.0000,-18.2970,1.7813,-0.0000,2.0000,-0.0130,20.3761,1.6764
32.766,attack,0.050,2.0436,0.1022,0.0000,-19.9734,1.7864,-0.0000,0.0000,-0.0130,20.0543,0.0000,-18.2970,1.7813,-0.0000,2.0000,-0.0130,20.3761,1.6764
32.806,attack,0.050,1.8811,0.0941,0.0000,-19.9734,1.7864,-0.0000,0.0000,-0.0130,20.0543,0.0000,-18.0543,1.7789,-0.0000,2.0000,-0.0130,20.1342,1.9191
32.846,attack,0.050,1.9489,0.0974,0.0000,-19.1681,1.7878,-0.0000,0.0000,-0.0130,19.2525,0.0000,-18.0543,1.7789,-0.0000,2.0000,-0.0130,20.1342,1.1138
32.886,attack,0.050,1.9880,0.0994,0.0000,-19.1681,1.7878,-0.0000,0.0000,-0.0130,19.2525,0.0000,-18.0543,1.7789,-0.0000,2.0000,-0.0130,20.1342,1.1138
32.926,attack,0.050,1.9803,0.0990,0.0000,-20.0049,1.7792,-0.0000,0.0000,-0.0130,20.0850,0.0000,-18.3435,1.7870,-0.0000,2.0000,-0.0130,20.4229,1.6614
32.966,attack,0.050,1.9969,0.0998,0.0000,-20.0049,1.7792,-0.0000,0.0000,-0.0130,20.0850,0.0000,-18.3435,1.7870,-0.0000,2.0000,-0.0130,20.4229,1.6614
33.006,attack,0.050,2.0668,0.1033,0.0000,-20.0049,1.7792,-0.0000,0.0000,-0.0130,20.0850,0.0000,-18.1057,1.7918,-0.0000,2.0000,-0.0130,20.1866,1.8992
33.046,attack,0.050,1.9994,0.1000,0.0000,-19.1782,1.7921,-0.0000,0.0000,-0.0130,19.2629,0.0000,-18.1057,1.7918,-0.0000,2.0000,-0.0130,20.1866,1.0725
33.086,attack,0.050,1.9662,0.0983,0.0000,-19.1782,1.7921,-0.0000,0.0000,-0.0130,19.2629,0.0000,-18.1057,1.7918,-0.0000,2.0000,-0.0130,20.1866,1.0725
33.127,attack,0.050,2.0615,0.1031,0.0000,-19.1782,1.7921,-0.0000,0.0000,-0.0130,19.2629,0.0000,-18.3706,1.7815,-0.0000,2.0000,-0.0130,20.4495,0.8077
33.167,attack,0.050,1.9851,0.0993,0.0000,-20.0338,1.7913,-0.0000,0.0000,-0.0130,20.1149,0.0000,-18.3706,1.7815,-0.0000,2.0000,-0.0130,20.4495,1.6633
33.206,attack,0.050,2.0007,0.1000,0.0000,-20.0338,1.7913,-0.0000,0.0000,-0.0130,20.1149,0.0000,-18.0868,1.7774,-0.0000,2.0000,-0.0130,20.1664,1.9471
33.246,attack,0.050,1.9515,0.0976,0.0000,-19.2082,1.7946,-0.0000,0.0000,-0.0130,19.2931,0.0000,-18.0868,1.7774,-0.0000,2.0000,-0.0130,20.1664,1.1216
33.286,attack,0.050,1.9815,0.0991,0.0000,-19.2082,1.7946,-0.0000,0.0000,-0.0130,19.2931,0.0000,-18.0868,1.7774,-0.0000,2.0000,-0.0130,20.1664,1.1216
33.327,attack,0.050,2.0166,0.1008,0.0000,-20.0682,1.7796,-0.0000,0.0000,-0.0130,20.1481,0.0000,-18.3788,1.7863,-0.0000,2.0000,-0.0130,20.4581,1.6894
33.366,attack,0.050,1.9506,0.0975,0.0000,-20.0682,1.7796,-0.0000,0.0000,-0.0130,20.1481,0.0000,-18.3788,1.7863,-0.0000,2.0000,-0.0130,20.4581,1.6894
33.406,attack,0.050,2.0054,0.1003,0.0000,-20.0682,1.7796,-0.0000,0.0000,-0.0130,20.1481,0.0000,-18.1097,1.7926,-0.0000,2.0000,-0.0130,20.1906,1.9585
33.447,attack,0.050,2.0147,0.1007,0.0000,-19.2267,1.7860,-0.0000,0.0000,-0.0130,19.3107,0.0000,-18.1097,1.7926,-0.0000,2.0000,-0.0130,20.1906,1.1170
33.486,attack,0.050,1.8996,0.0950,0.0000,-19.2267,1.7860,-0.0000,0.0000,-0.0130,19.3107,0.0000,-18.1097,1.7926,-0.0000,2.0000,-0.0130,20.1906,1.1170
33.527,attack,0.050,2.0734,0.1037,0.0000,-20.0588,1.7945,-0.0000,0.0000,-0.0130,20.1401,0.0000,-18.3759,1.7937,-0.0000,2.0000,-0.0130,20.4559,1.6829
33.566,attack,0.050,2.0051,0.1003,0.0000,-20.0588,1.7945,-0.0000,0.0000,-0.0130,20.1401,0.0000,-18.3759,1.7937,-0.0000,2.0000,-0.0130,20.4559,1.6829
33.606,attack,0.050,2.0322,0.1016,0.0000,-20.0588,1.7945,-0.0000,0.0000,-0.0130,20.1401,0.0000,-18.1410,1.7776,-0.0000,2.0000,-0.0130,20.2204,1.9179
33.646,attack,0.050,1.9489,0.0974,0.0000,-19.2577,1.7856,-0.0000,0.0000,-0.0130,19.3415,0.0000,-18.1410,1.7776,-0.0000,2.0000,-0.0130,20.2204,1.1167
33.686,attack,0.050,1.9849,0.0992,0.0000,-19.2577,1.7856,-0.0000,0.0000,-0.0130,19.3415,0.0000,-18.1410,1.7776,-0.0000,2.0000,-0.0130,20.2204,1.1167
33.726,attack,0.050,1.9308,0.0965,0.0000,-20.0579,1.7926,-0.0000,0.0000,-0.0130,20.1390,0.0000,-18.4698,1.7870,-0.0000,2.0000,-0.0130,20.5488,1.5881
33.766,attack,0.050,2.0427,0.1021,0.0000,-20.0579,1.7926,-0.0000,0.0000,-0.0130,20.1390,0.0000,-18.4698,1.7870,-0.0000,2.0000,-0.0130,20.5488,1.5881
33.806,attack,0.050,2.0320,0.1016,0.0000,-20.0579,1.7926,-0.0000,0.0000,-0.0130,20.1390,0.0000,-18.1342,1.7739,-0.0000,2.0000,-0.0130,20.2134,1.9238
33.846,attack,0.050,1.9344,0.0967,0.0000,-19.2069,1.7805,-0.0000,0.0000,-0.0130,19.2904,0.0000,-18.1342,1.7739,-0.0000,2.0000,-0.0130,20.2134,1.0727
33.887,attack,0.050,1.9267,0.0963,0.0000,-19.2069,1.7805,-0.0000,0.0000,-0.0130,19.2904,0.0000,-18.1342,1.7739,-0.0000,2.0000,-0.0130,20.2134,1.0727
33.926,attack,0.050,2.0509,0.1025,0.0000,-20.0612,1.7918,-0.0000,0.0000,-0.0130,20.1423,0.0000,-18.3754,1.7816,-0.0000,2.0000,-0.0130,20.4543,1.6858
33.967,attack,0.050,1.9872,0.0994,0.0000,-20.0612,1.7918,-0.0000,0.0000,-0.0130,20.1423,0.0000,-18.3754,1.7816,-0.0000,2.0000,-0.0130,20.4543,1.6858
34.006,attack,0.050,2.0255,0.1013,0.0000,-20.0612,1.7918,-0.0000,0.0000,-0.0130,20.1423,0.0000,-18.1119,1.7822,-0.0000,2.0000,-0.0130,20.1918,1.9494
34.046,attack,0.050,2.0095,0.1005,0.0000,-19.2323,1.7682,-0.0000,0.0000,-0.0130,19.3146,0.0000,-18.1119,1.7822,-0.0000,2.0000,-0.0130,20.1918,1.1206
34.086,attack,0.050,2.0478,0.1024,0.0000,-19.2323,1.7682,-0.0000,0.0000,-0.0130,19.3146,0.0000,-18.1119,1.7822,-0.0000,2.0000,-0.0130,20.1918,1.1206
34.126,attack,0.050,2.0355,0.1018,0.0000,-20.0757,1.7703,-0.0000,0.0000,-0.0130,20.1547,0.0000,-18.4345,1.7799,-0.0000,2.0000,-0.0130,20.5130,1.6412
34.166,attack,0.050,2.0441,0.1022,0.0000,-20.0757,1.7703,-0.0000,0.0000,-0.0130,20.1547,0.0000,-18.4345,1.7799,-0.0000,2.0000,-0.0130,20.5130,1.6412
34.206,attack,0.050,2.0625,0.1031,0.0000,-20.0757,1.7703,-0.0000,0.0000,-0.0130,20.1547,0.0000,-18.2096,1.7694,-0.0000,2.0000,-0.0130,20.2880,1.8661
34.246,attack,0.050,1.9582,0.0979,0.0000,-19.2772,1.7729,-0.0000,0.0000,-0.0130,19.3598,0.0000,-18.2096,1.7694,-0.0000,2.0000,-0.0130,20.2880,1.0677
34.286,attack,0.050,1.9669,0.0983,0.0000,-19.2772,1.7729,-0.0000,0.0000,-0.0130,19.3598,0.0000,-18.2096,1.7694,-0.0000,2.0000,-0.0130,20.2880,1.0677
34.326,attack,0.050,2.0633,0.1032,0.0000,-20.0571,1.7730,-0.0000,0.0000,-0.0130,20.1365,0.0000,-18.4432,1.7661,-0.0000,2.0000,-0.0130,20.5204,1.6139
34.366,attack,0.050,2.0148,0.1007,0.0000,-20.0571,1.7730,-0.0000,0.0000,-0.0130,20.1365,0.0000,-18.4432,1.7661,-0.0000,2.0000,-0.0130,20.5204,1.6139
34.406,attack,0.050,2.0673,0.1034,0.0000,-20.0571,1.7730,-0.0000,0.0000,-0.0130,20.1365,0.0000,-18.0686,1.7850,-0.0000,2.0000,-0.0130,20.1490,1.9885
34.446,attack,0.050,2.0295,0.1015,0.0000,-19.1770,1.7773,-0.0000,0.0000,-0.0130,19.2604,0.0000,-18.0686,1.7850,-0.0000,2.0000,-0.0130,20.1490,1.1084
34.486,attack,0.050,1.9533,0.0977,0.0000,-19.1770,1.7773,-0.0000,0.0000,-0.0130,19.2604,0.0000,-18.0686,1.7850,-0.0000,2.0000,-0.0130,20.1490,1.1084
34.526,attack,0.050,1.9111,0.0956,0.0000,-19.9248,1.7766,-0.0000,0.0000,-0.0130,20.0050,0.0000,-18.3236,1.7827,-0.0000,2.0000,-0.0130,20.4028,1.6012
34.566,attack,0.050,2.0426,0.1021,0.0000,-19.9248,1.7766,-0.0000,0.0000,-0.0130,20.0050,0.0000,-18.3236,1.7827,-0.0000,2.0000,-0.0130,20.4028,1.6012
34.606,attack,0.050,2.0323,0.1016,0.0000,-19.9248,1.7766,-0.0000,0.0000,-0.0130,20.0050,0.0000,-17.9622,1.7752,-0.0000,2.0000,-0.0130,20.0421,1.9626
34.646,attack,0.050,2.0640,0.1032,0.0000,-19.1193,1.7827,-0.0000,0.0000,-0.0130,19.2034,0.0000,-17.9622,1.7752,-0.0000,2.0000,-0.0130,20.0421,1.1571
34.686,attack,0.050,1.9994,0.1000,0.0000,-19.1193,1.7827,-0.0000,0.0000,-0.0130,19.2034,0.0000,-17.9622,1.7752,-0.0000,2.0000,-0.0130,20.0421,1.1571
34.726,attack,0.050,2.0157,0.1008,0.0000,-19.8977,1.7797,-0.0000,0.0000,-0.0130,19.9783,0.0000,-18.2717,1.7884,-0.0000,2.0000,-0.0130,20.3516,1.6260
34.766,attack,0.050,1.9892,0.0995,0.0000,-19.8977,1.7797,-0.0000,0.0000,-0.0130,19.9783,0.0000,-18.2717,1.7884,-0.0000,2.0000,-0.0130,20.3516,1.6260
34.806,attack,0.050,2.0681,0.1034,0.0000,-19.8977,1.7797,-0.0000,0.0000,-0.0130,19.9783,0.0000,-17.9393,1.7926,-0.0000,2.0000,-0.0130,20.0209,1.9584
34.846,attack,0.050,1.9939,0.0997,0.0000,-19.0817,1.7903,-0.0000,0.0000,-0.0130,19.1668,0.0000,-17.9393,1.7926,-0.0000,2.0000,-0.0130,20.0209,1.1425
34.886,attack,0.050,2.0264,0.1013,0.0000,-19.0817,1.7903,-0.0000,0.0000,-0.0130,19.1668,0.0000,-17.9393,1.7926,-0.0000,2.0000,-0.0130,20.0209,1.1425
34.926,attack,0.050,1.9945,0.0997,0.0000,-19.8913,1.7918,-0.0000,0.0000,-0.0130,19.9730,0.0000,-18.2542,1.7881,-0.0000,2.0000,-0.0130,20.3341,1.6371
34.966,attack,0.050,1.8948,0.0947,0.0000,-19.8913,1.7918,-0.0000,0.0000,-0.0130,19.9730,0.0000,-18.2542,1.7881,-0.0000,2.0000,-0.0130,20.3341,1.6371
35.006,attack,0.050,2.0197,0.1010,0.0000,-19.8913,1.7918,-0.0000,0.0000,-0.0130,19.9730,0.0000,-18.0077,1.7876,-0.0000,2.0000,-0.0130,20.0885,1.8836
35.046,attack,0.050,2.0792,0.1040,0.0000,-19.1351,1.7880,-0.0000,0.0000,-0.0130,19.2196,0.0000,-18.0077,1.7876,-0.0000,2.0000,-0.0130,20.0885,1.1274
35.086,attack,0.050,1.8960,0.0948,0.0000,-19.1351,1.7880,-0.0000,0.0000,-0.0130,19.2196,0.0000,-18.0077,1.7876,-0.0000,2.0000,-0.0130,20.0885,1.1274
35.126,attack,0.050,1.9991,0.1000,0.0000,-19.9403,1.7865,-0.0000,0.0000,-0.0130,20.0214,0.0000,-18.3220,1.7863,-0.0000,2.0000,-0.0130,20.4015,1.6184
35.166,attack,0.050,2.0377,0.1019,0.0000,-19.9403,1.7865,-0.0000,0.0000,-0.0130,20.0214,0.0000,-18.3220,1.7863,-0.0000,2.0000,-0.0130,20.4015,1.6184
35.206,attack,0.050,2.0222,0.1011,0.0000,-19.9403,1.7865,-0.0000,0.0000,-0.0130,20.0214,0.0000,-19.0288,1.7794,-0.0000,2.0000,-0.0130,21.1051,0.9115
35.248,attack,0.050,1.9955,0.0998,0.0000,-19.6248,1.7819,-0.0000,0.0000,-0.0130,19.7067,0.0000,-19.0288,1.7794,-0.0000,2.0000,-0.0130,21.1051,0.5960
35.286,attack,0.050,2.0288,0.1014,0.0000,-19.6248,1.7819,-0.0000,0.0000,-0.0130,19.7067,0.0000,-19.0288,1.7794,-0.0000,2.0000,-0.0130,21.1051,0.5960
35.326,attack,0.050,2.0505,0.1025,0.0000,-20.7299,1.7530,-0.0000,0.0000,-0.0130,20.8050,0.0000,-18.9623,1.7702,-0.0000,2.0000,-0.0130,21.0380,1.7677
35.366,attack,0.050,2.0231,0.1012,0.0000,-20.7299,1.7530,-0.0000,0.0000,-0.0130,20.8050,0.0000,-18.9623,1.7702,-0.0000,2.0000,-0.0130,21.0380,1.7677
35.406,attack,0.050,2.1096,0.1055,0.0000,-20.7299,1.7530,-0.0000,0.0000,-0.0130,20.8050,0.0000,-18.7713,1.7531,-0.0000,2.0000,-0.0130,20.8463,1.9586
35.446,attack,0.050,2.0420,0.1021,0.0000,-19.8967,1.7536,-0.0000,0.0000,-0.0130,19.9750,0.0000,-18.7713,1.7531,-0.0000,2.0000,-0.0130,20.8463,1.1254
35.486,attack,0.050,1.9325,0.0966,0.0000,-19.8967,1.7536,-0.0000,0.0000,-0.0130,19.9750,0.0000,-18.7713,1.7531,-0.0000,2.0000,-0.0130,20.8463,1.1254
35.526,attack,0.050,1.9619,0.0981,0.0000,-20.7068,1.7356,-0.0000,0.0000,-0.0130,20.7805,0.0000,-19.1005,1.7513,-0.0000,2.0000,-0.0130,21.1741,1.6064
35.566,attack,0.050,2.0620,0.1031,0.0000,-20.7068,1.7356,-0.0000,0.0000,-0.0130,20.7805,0.0000,-19.1005,1.7513,-0.0000,2.0000,-0.0130,21.1741,1.6064
35.606,attack,0.050,2.0328,0.1016,0.0000,-20.7068,1.7356,-0.0000,0.0000,-0.0130,20.7805,0.0000,-18.7792,1.7311,-0.0000,2.0000,-0.0130,20.8523,1.9275
35.646,attack,0.050,2.0992,0.1050,0.0000,-19.9174,1.7354,-0.0000,0.0000,-0.0130,19.9940,0.0000,-18.7792,1.7311,-0.0000,2.0000,-0.0130,20.8523,1.1382
35.686,attack,0.050,1.9887,0.0994,0.0000,-19.9174,1.7354,-0.0000,0.0000,-0.0130,19.9940,0.0000,-18.7792,1.7311,-0.0000,2.0000,-0.0130,20.8523,1.1382
35.726,attack,0.050,1.9813,0.0991,0.0000,-20.7017,1.7331,-0.0000,0.0000,-0.0130,20.7752,0.0000,-19.0649,1.7376,-0.0000,2.0000,-0.0130,21.1375,1.6368
35.766,attack,0.050,1.9988,0.0999,0.0000,-20.7017,1.7331,-0.0000,0.0000,-0.0130,20.7752,0.0000,-19.0649,1.7376,-0.0000,2.0000,-0.0130,21.1375,1.6368
35.806,attack,0.050,1.9674,0.0984,0.0000,-20.7017,1.7331,-0.0000,0.0000,-0.0130,20.7752,0.0000,-18.7660,1.7520,-0.0000,2.0000,-0.0130,20.8409,1.9358
35.847,attack,0.050,2.0425,0.1021,0.0000,-19.8503,1.7465,-0.0000,0.0000,-0.0130,19.9281,0.0000,-18.7660,1.7520,-0.0000,2.0000,-0.0130,20.8409,1.0843
35.887,attack,0.050,1.9487,0.0974,0.0000,-19.8503,1.7465,-0.0000,0.0000,-0.0130,19.9281,0.0000,-18.7660,1.7520,-0.0000,2.0000,-0.0130,20.8409,1.0843
35.926,attack,0.050,2.0001,0.1000,0.0000,-20.7810,1.7315,-0.0000,0.0000,-0.0130,20.8541,0.0000,-19.0917,1.7396,-0.0000,2.0000,-0.0130,21.1644,1.6894
35.966,attack,0.050,1.9788,0.0989,0.0000,-20.7810,1.7315,-0.0000,0.0000,-0.0130,20.8541,0.0000,-19.0917,1.7396,-0.0000,2.0000,-0.0130,21.1644,1.6894
