t_s,phase,mode,msg_age_s,px4_1_est_x,px4_1_est_y,px4_1_est_z,px4_1_gt_x,px4_1_gt_y,px4_1_gt_z,px4_1_error_m,px4_3_est_x,px4_3_est_y,px4_3_est_z,px4_3_gt_x,px4_3_gt_y,px4_3_gt_z,px4_3_error_m
2.553,warmup,delayed,0.000,-0.0000,-0.0069,-0.6868,-0.0000,0.0000,-0.0130,0.6739,-0.0000,2.0458,-0.6840,-0.0000,2.0000,-0.0130,0.6726,-0.0000,3.0014,-0.6885,-0.0000,3.0000,-0.0130,0.6755
2.594,warmup,delayed,0.000,-0.0000,0.0249,-0.6836,-0.0000,0.0000,-0.0130,0.6710,-0.0000,2.0458,-0.6840,-0.0000,2.0000,-0.0130,0.6726,-0.0000,3.0115,-0.6893,-0.0000,3.0000,-0.0130,0.6764
2.632,warmup,delayed,0.000,-0.0000,0.0249,-0.6836,-0.0000,0.0000,-0.0130,0.6710,-0.0000,2.0328,-0.6839,-0.0000,2.0000,-0.0130,0.6717,-0.0000,3.0115,-0.6893,-0.0000,3.0000,-0.0130,0.6764
2.673,warmup,delayed,0.000,-0.0000,0.0844,-0.7061,-0.0000,0.0000,-0.0130,0.6983,-0.0000,2.0362,-0.6826,-0.0000,2.0000,-0.0130,0.6706,-0.0000,3.0841,-0.6940,-0.0000,3.0000,-0.0130,0.6862
2.712,warmup,delayed,0.000,-0.0000,0.0585,-0.7095,-0.0000,0.0000,-0.0130,0.6990,-0.0000,2.0362,-0.6826,-0.0000,2.0000,-0.0130,0.6706,-0.0000,3.0841,-0.6940,-0.0000,3.0000,-0.0130,0.6862
2.752,warmup,delayed,0.000,-0.0000,0.0585,-0.7095,-0.0000,0.0000,-0.0130,0.6990,-0.0000,2.0346,-0.7021,-0.0000,2.0000,-0.0130,0.6900,-0.0000,3.0125,-0.7129,-0.0000,3.0000,-0.0130,0.7000
2.793,warmup,delayed,0.000,-0.0000,0.0554,-0.6713,-0.0000,0.0000,-0.0130,0.6606,-0.0000,2.0346,-0.7021,-0.0000,2.0000,-0.0130,0.6900,-0.0000,3.0534,-0.6925,-0.0000,3.0000,-0.0130,0.6816
2.832,warmup,delayed,0.000,-0.0000,0.0554,-0.6713,-0.0000,0.0000,-0.0130,0.6606,-0.0000,2.0346,-0.7021,-0.0000,2.0000,-0.0130,0.6900,-0.0000,3.0534,-0.6925,-0.0000,3.0000,-0.0130,0.6816
2.875,warmup,delayed,0.000,-0.0000,0.0643,-0.6825,-0.0000,0.0000,-0.0130,0.6726,-0.0000,2.0792,-0.6849,-0.0000,2.0000,-0.0130,0.6766,-0.0000,3.0717,-0.7021,-0.0000,3.0000,-0.0130,0.6929
2.921,warmup,delayed,0.000,-0.0000,0.0652,-0.6808,-0.0000,0.0000,-0.0130,0.6709,-0.0000,2.0792,-0.6849,-0.0000,2.0000,-0.0130,0.6766,-0.0000,3.0717,-0.7021,-0.0000,3.0000,-0.0130,0.6929
2.954,warmup,delayed,0.000,-0.0000,0.0652,-0.6808,-0.0000,0.0000,-0.0130,0.6709,-0.0000,2.0212,-0.6778,-0.0000,2.0000,-0.0130,0.6651,-0.0000,3.0511,-0.6954,-0.0000,3.0000,-0.0130,0.6843
2.992,warmup,delayed,0.000,-0.0000,0.0343,-0.6781,-0.0000,0.0000,-0.0130,0.6660,-0.0000,2.0212,-0.6778,-0.0000,2.0000,-0.0130,0.6651,-0.0000,3.0345,-0.6907,-0.0000,3.0000,-0.0130,0.6785
3.035,warmup,delayed,0.000,-0.0000,0.0343,-0.6781,-0.0000,0.0000,-0.0130,0.6660,-0.0000,2.0284,-0.6987,-0.0000,2.0000,-0.0130,0.6863,-0.0000,3.0345,-0.6907,-0.0000,3.0000,-0.0130,0.6785
3.073,warmup,delayed,0.000,-0.0000,0.0480,-0.7119,-0.0000,0.0000,-0.0130,0.7006,-0.0000,2.0290,-0.6973,-0.0000,2.0000,-0.0130,0.6849,-0.0000,3.0369,-0.6847,-0.0000,3.0000,-0.0130,0.6727
