t_s,phase,mode,msg_age_s,px4_1_est_x,px4_1_est_y,px4_1_est_z,px4_1_gt_x,px4_1_gt_y,px4_1_gt_z,px4_1_error_m,px4_3_est_x,px4_3_est_y,px4_3_est_z,px4_3_gt_x,px4_3_gt_y,px4_3_gt_z,px4_3_error_m
52.805,attack,delayed,5.035,0.0000,-8.0259,1.2379,-0.0000,0.0000,-0.0130,8.1228,0.0000,-5.9890,1.2463,-0.0000,2.0000,-0.0130,8.0877
52.845,attack,delayed,5.032,0.0000,-8.0484,1.2496,-0.0000,0.0000,-0.0130,8.1468,0.0000,-6.0125,1.2556,-0.0000,2.0000,-0.0130,8.1123
52.885,attack,delayed,5.001,0.0000,-8.0484,1.2496,-0.0000,0.0000,-0.0130,8.1468,0.0000,-6.0125,1.2556,-0.0000,2.0000,-0.0130,8.1123
52.926,attack,delayed,5.003,0.0000,-8.0484,1.2496,-0.0000,0.0000,-0.0130,8.1468,0.0000,-6.0981,1.2632,-0.0000,2.0000,-0.0130,8.1981
52.965,attack,delayed,5.001,0.0000,-8.0240,1.2594,-0.0000,0.0000,-0.0130,8.1243,0.0000,-6.0981,1.2632,-0.0000,2.0000,-0.0130,8.1981
53.005,attack,delayed,5.001,0.0000,-8.0240,1.2594,-0.0000,0.0000,-0.0130,8.1243,0.0000,-6.0981,1.2632,-0.0000,2.0000,-0.0130,8.1981
53.045,attack,delayed,5.002,0.0000,-8.0939,1.2597,-0.0000,0.0000,-0.0130,8.1934,0.0000,-6.0558,1.2617,-0.0000,2.0000,-0.0130,8.1560
53.085,attack,delayed,5.002,0.0000,-8.0939,1.2597,-0.0000,0.0000,-0.0130,8.1934,0.0000,-6.0558,1.2617,-0.0000,2.0000,-0.0130,8.1560
53.125,attack,delayed,5.000,0.0000,-8.0939,1.2597,-0.0000,0.0000,-0.0130,8.1934,0.0000,-6.0897,1.2580,-0.0000,2.0000,-0.0130,8.1889
53.165,attack,delayed,5.002,0.0000,-8.1204,1.2623,-0.0000,0.0000,-0.0130,8.2199,0.0000,-6.0897,1.2580,-0.0000,2.0000,-0.0130,8.1889
53.205,attack,delayed,5.002,0.0000,-8.1204,1.2623,-0.0000,0.0000,-0.0130,8.2199,0.0000,-6.0897,1.2580,-0.0000,2.0000,-0.0130,8.1889
53.245,attack,delayed,5.002,0.0000,-8.1549,1.2608,-0.0000,0.0000,-0.0130,8.2538,0.0000,-6.1337,1.2637,-0.0000,2.0000,-0.0130,8.2333
53.285,attack,delayed,5.002,0.0000,-8.1549,1.2608,-0.0000,0.0000,-0.0130,8.2538,0.0000,-6.1337,1.2637,-0.0000,2.0000,-0.0130,8.2333
53.325,attack,delayed,5.034,0.0000,-8.1549,1.2608,-0.0000,0.0000,-0.0130,8.2538,0.0000,-6.1334,1.2616,-0.0000,2.0000,-0.0130,8.2327
53.365,attack,delayed,5.035,0.0000,-8.1410,1.2516,-0.0000,0.0000,-0.0130,8.2386,0.0000,-6.1334,1.2616,-0.0000,2.0000,-0.0130,8.2327
53.405,attack,delayed,5.001,0.0000,-8.1410,1.2516,-0.0000,0.0000,-0.0130,8.2386,0.0000,-6.1334,1.2616,-0.0000,2.0000,-0.0130,8.2327
53.445,attack,delayed,5.002,0.0000,-8.0965,1.2661,-0.0000,0.0000,-0.0130,8.1969,0.0000,-6.1115,1.2685,-0.0000,2.0000,-0.0130,8.2121
53.485,attack,delayed,5.001,0.0000,-8.0965,1.2661,-0.0000,0.0000,-0.0130,8.1969,0.0000,-6.1115,1.2685,-0.0000,2.0000,-0.0130,8.2121
53.525,attack,delayed,5.002,0.0000,-8.0965,1.2661,-0.0000,0.0000,-0.0130,8.1969,0.0000,-6.1119,1.2742,-0.0000,2.0000,-0.0130,8.2134
53.565,attack,delayed,5.002,0.0000,-8.0974,1.2707,-0.0000,0.0000,-0.0130,8.1985,0.0000,-6.1119,1.2742,-0.0000,2.0000,-0.0130,8.2134
53.605,attack,delayed,5.001,0.0000,-8.0974,1.2707,-0.0000,0.0000,-0.0130,8.1985,0.0000,-6.1119,1.2742,-0.0000,2.0000,-0.0130,8.2134
53.646,attack,delayed,5.001,0.0000,-8.1226,1.2812,-0.0000,0.0000,-0.0130,8.2250,0.0000,-6.1133,1.2781,-0.0000,2.0000,-0.0130,8.2154
53.686,attack,delayed,5.002,0.0000,-8.1226,1.2812,-0.0000,0.0000,-0.0130,8.2250,0.0000,-6.1133,1.2781,-0.0000,2.0000,-0.0130,8.2154
53.725,attack,delayed,5.002,0.0000,-8.1226,1.2812,-0.0000,0.0000,-0.0130,8.2250,0.0000,-6.1980,1.2719,-0.0000,2.0000,-0.0130,8.2981
53.765,attack,delayed,5.001,0.0000,-8.1733,1.2947,-0.0000,0.0000,-0.0130,8.2772,0.0000,-6.1980,1.2719,-0.0000,2.0000,-0.0130,8.2981
53.805,attack,delayed,5.002,0.0000,-8.1733,1.2947,-0.0000,0.0000,-0.0130,8.2772,0.0000,-6.1980,1.2719,-0.0000,2.0000,-0.0130,8.2981
53.846,attack,delayed,5.000,0.0000,-8.1852,1.2982,-0.0000,0.0000,-0.0130,8.2896,0.0000,-6.1260,1.2824,-0.0000,2.0000,-0.0130,8.2286
53.885,attack,delayed,5.035,0.0000,-8.1852,1.2982,-0.0000,0.0000,-0.0130,8.2896,0.0000,-6.1260,1.2824,-0.0000,2.0000,-0.0130,8.2286
53.925,attack,delayed,5.001,0.0000,-8.1852,1.2982,-0.0000,0.0000,-0.0130,8.2896,0.0000,-6.2087,1.3061,-0.0000,2.0000,-0.0130,8.3141
53.965,attack,delayed,5.001,0.0000,-8.1802,1.2869,-0.0000,0.0000,-0.0130,8.2829,0.0000,-6.2087,1.3061,-0.0000,2.0000,-0.0130,8.3141
54.005,attack,delayed,5.001,0.0000,-8.1802,1.2869,-0.0000,0.0000,-0.0130,8.2829,0.0000,-6.2087,1.3061,-0.0000,2.0000,-0.0130,8.3141
54.045,attack,delayed,5.003,0.0000,-8.2090,1.3116,-0.0000,0.0000,-0.0130,8.3151,0.0000,-6.1987,1.3127,-0.0000,2.0000,-0.0130,8.3052
54.085,attack,delayed,5.001,0.0000,-8.2090,1.3116,-0.0000,0.0000,-0.0130,8.3151,0.0000,-6.1987,1.3127,-0.0000,2.0000,-0.0130,8.3052
54.125,attack,delayed,5.001,0.0000,-8.2090,1.3116,-0.0000,0.0000,-0.0130,8.3151,0.0000,-6.3085,1.3026,-0.0000,2.0000,-0.0130,8.4120
54.165,attack,delayed,5.002,0.0000,-8.2068,1.3074,-0.0000,0.0000,-0.0130,8.3124,0.0000,-6.3085,1.3026,-0.0000,2.0000,-0.0130,8.4120
54.205,attack,delayed,5.003,0.0000,-8.2068,1.3074,-0.0000,0.0000,-0.0130,8.3124,0.0000,-6.3085,1.3026,-0.0000,2.0000,-0.0130,8.4120
54.245,attack,delayed,5.002,0.0000,-8.1651,1.3176,-0.0000,0.0000,-0.0130,8.2728,0.0000,-6.1451,1.3164,-0.0000,2.0000,-0.0130,8.2529
54.286,attack,delayed,5.003,0.0000,-8.1651,1.3176,-0.0000,0.0000,-0.0130,8.2728,0.0000,-6.1451,1.3164,-0.0000,2.0000,-0.0130,8.2529
54.326,attack,delayed,5.002,0.0000,-8.1651,1.3176,-0.0000,0.0000,-0.0130,8.2728,0.0000,-6.1742,1.3263,-0.0000,2.0000,-0.0130,8.2832
54.366,attack,delayed,5.003,0.0000,-8.1478,1.3290,-0.0000,0.0000,-0.0130,8.2576,0.0000,-6.1742,1.3263,-0.0000,2.0000,-0.0130,8.2832
54.405,attack,delayed,5.002,0.0000,-8.1478,1.3290,-0.0000,0.0000,-0.0130,8.2576,0.0000,-6.1742,1.3263,-0.0000,2.0000,-0.0130,8.2832
54.445,attack,delayed,5.002,0.0000,-8.2069,1.3395,-0.0000,0.0000,-0.0130,8.3176,0.0000,-6.1848,1.3362,-0.0000,2.0000,-0.0130,8.2952
54.485,attack,delayed,5.002,0.0000,-8.2069,1.3395,-0.0000,0.0000,-0.0130,8.3176,0.0000,-6.1848,1.3362,-0.0000,2.0000,-0.0130,8.2952
54.525,attack,delayed,5.001,0.0000,-8.2069,1.3395,-0.0000,0.0000,-0.0130,8.3176,0.0000,-6.1870,1.3383,-0.0000,2.0000,-0.0130,8.2978
54.566,attack,delayed,5.002,0.0000,-8.1993,1.3331,-0.0000,0.0000,-0.0130,8.3090,0.0000,-6.1870,1.3383,-0.0000,2.0000,-0.0130,8.2978
54.605,attack,delayed,5.002,0.0000,-8.1993,1.3331,-0.0000,0.0000,-0.0130,8.3090,0.0000,-6.1870,1.3383,-0.0000,2.0000,-0.0130,8.2978
54.645,attack,delayed,5.002,0.0000,-8.1993,1.3238,-0.0000,0.0000,-0.0130,8.3075,0.0000,-6.1631,1.3335,-0.0000,2.0000,-0.0130,8.2734
54.685,attack,delayed,5.002,0.0000,-8.1993,1.3238,-0.0000,0.0000,-0.0130,8.3075,0.0000,-6.1631,1.3335,-0.0000,2.0000,-0.0130,8.2734
54.725,attack,delayed,5.035,0.0000,-8.1993,1.3238,-0.0000,0.0000,-0.0130,8.3075,0.0000,-6.0871,1.3307,-0.0000,2.0000,-0.0130,8.1979
54.765,attack,delayed,5.001,0.0000,-8.1110,1.3381,-0.0000,0.0000,-0.0130,8.2228,0.0000,-6.0871,1.3307,-0.0000,2.0000,-0.0130,8.1979
54.805,attack,delayed,5.002,0.0000,-8.1110,1.3381,-0.0000,0.0000,-0.0130,8.2228,0.0000,-6.0871,1.3307,-0.0000,2.0000,-0.0130,8.1979
54.845,attack,delayed,5.002,0.0000,-8.1273,1.3273,-0.0000,0.0000,-0.0130,8.2371,0.0000,-6.0997,1.3363,-0.0000,2.0000,-0.0130,8.2113
54.885,attack,delayed,5.001,0.0000,-8.1273,1.3273,-0.0000,0.0000,-0.0130,8.2371,0.0000,-6.0997,1.3363,-0.0000,2.0000,-0.0130,8.2113
54.928,attack,delayed,5.001,0.0000,-8.1273,1.3273,-0.0000,0.0000,-0.0130,8.2371,0.0000,-6.1753,1.3074,-0.0000,2.0000,-0.0130,8.2812
54.965,attack,delayed,5.001,0.0000,-8.1769,1.3223,-0.0000,0.0000,-0.0130,8.2852,0.0000,-6.1753,1.3074,-0.0000,2.0000,-0.0130,8.2812
55.006,attack,delayed,5.001,0.0000,-8.1769,1.3223,-0.0000,0.0000,-0.0130,8.2852,0.0000,-6.1753,1.3074,-0.0000,2.0000,-0.0130,8.2812
55.045,attack,delayed,5.002,0.0000,-8.1967,1.3125,-0.0000,0.0000,-0.0130,8.3031,0.0000,-6.1765,1.3234,-0.0000,2.0000,-0.0130,8.2850
55.085,attack,delayed,5.001,0.0000,-8.1967,1.3125,-0.0000,0.0000,-0.0130,8.3031,0.0000,-6.1765,1.3234,-0.0000,2.0000,-0.0130,8.2850
55.125,attack,delayed,5.002,0.0000,-8.1967,1.3125,-0.0000,0.0000,-0.0130,8.3031,0.0000,-6.2319,1.3062,-0.0000,2.0000,-0.0130,8.3370
55.165,attack,delayed,5.002,0.0000,-8.1991,1.3096,-0.0000,0.0000,-0.0130,8.3051,0.0000,-6.2319,1.3062,-0.0000,2.0000,-0.0130,8.3370
55.206,attack,delayed,5.001,0.0000,-8.1991,1.3096,-0.0000,0.0000,-0.0130,8.3051,0.0000,-6.2319,1.3062,-0.0000,2.0000,-0.0130,8.3370
55.245,attack,delayed,5.002,0.0000,-8.2518,1.3068,-0.0000,0.0000,-0.0130,8.3567,0.0000,-6.1884,1.3123,-0.0000,2.0000,-0.0130,8.2949
55.285,attack,delayed,5.002,0.0000,-8.2518,1.3068,-0.0000,0.0000,-0.0130,8.3567,0.0000,-6.1884,1.3123,-0.0000,2.0000,-0.0130,8.2949
55.325,attack,delayed,5.002,0.0000,-8.2518,1.3068,-0.0000,0.0000,-0.0130,8.3567,0.0000,-6.2735,1.3110,-0.0000,2.0000,-0.0130,8.3787
55.365,attack,delayed,5.002,0.0000,-8.2340,1.3070,-0.0000,0.0000,-0.0130,8.3392,0.0000,-6.2735,1.3110,-0.0000,2.0000,-0.0130,8.3787
55.405,attack,delayed,5.002,0.0000,-8.2340,1.3070,-0.0000,0.0000,-0.0130,8.3392,0.0000,-6.2735,1.3110,-0.0000,2.0000,-0.0130,8.3787
55.445,attack,delayed,5.002,0.0000,-8.2517,1.3050,-0.0000,0.0000,-0.0130,8.3563,0.0000,-6.2678,1.3006,-0.0000,2.0000,-0.0130,8.3715
55.485,attack,delayed,5.002,0.0000,-8.2517,1.3050,-0.0000,0.0000,-0.0130,8.3563,0.0000,-6.2678,1.3006,-0.0000,2.0000,-0.0130,8.3715
55.525,attack,delayed,5.000,0.0000,-8.2517,1.3050,-0.0000,0.0000,-0.0130,8.3563,0.0000,-6.3090,1.3062,-0.0000,2.0000,-0.0130,8.4131
55.565,attack,delayed,5.002,0.0000,-8.2383,1.3210,-0.0000,0.0000,-0.0130,8.3456,0.0000,-6.3090,1.3062,-0.0000,2.0000,-0.0130,8.4131
55.605,attack,delayed,5.002,0.0000,-8.2383,1.3210,-0.0000,0.0000,-0.0130,8.3456,0.0000,-6.3090,1.3062,-0.0000,2.0000,-0.0130,8.4131
55.645,attack,delayed,5.001,0.0000,-8.2802,1.2906,-0.0000,0.0000,-0.0130,8.3822,0.0000,-6.2580,1.3089,-0.0000,2.0000,-0.0130,8.3632
55.685,attack,delayed,5.001,0.0000,-8.2802,1.2906,-0.0000,0.0000,-0.0130,8.3822,0.0000,-6.2580,1.3089,-0.0000,2.0000,-0.0130,8.3632
55.725,attack,delayed,5.000,0.0000,-8.2802,1.2906,-0.0000,0.0000,-0.0130,8.3822,0.0000,-6.2386,1.3039,-0.0000,2.0000,-0.0130,8.3432
55.765,attack,delayed,5.001,0.0000,-8.2185,1.3023,-0.0000,0.0000,-0.0130,8.3231,0.0000,-6.2386,1.3039,-0.0000,2.0000,-0.0130,8.3432
55.805,attack,delayed,5.001,0.0000,-8.2185,1.3023,-0.0000,0.0000,-0.0130,8.3231,0.0000,-6.2386,1.3039,-0.0000,2.0000,-0.0130,8.3432
55.845,attack,delayed,5.002,0.0000,-8.2172,1.2838,-0.0000,0.0000,-0.0130,8.3189,0.0000,-6.2114,1.2909,-0.0000,2.0000,-0.0130,8.3143
55.885,attack,delayed,5.002,0.0000,-8.2172,1.2838,-0.0000,0.0000,-0.0130,8.3189,0.0000,-6.2114,1.2909,-0.0000,2.0000,-0.0130,8.3143
55.925,attack,delayed,5.001,0.0000,-8.2172,1.2838,-0.0000,0.0000,-0.0130,8.3189,0.0000,-6.2608,1.2977,-0.0000,2.0000,-0.0130,8.3641
55.967,attack,delayed,5.003,0.0000,-8.2583,1.3083,-0.0000,0.0000,-0.0130,8.3634,0.0000,-6.2608,1.2977,-0.0000,2.0000,-0.0130,8.3641
56.005,attack,delayed,5.000,0.0000,-8.2583,1.3083,-0.0000,0.0000,-0.0130,8.3634,0.0000,-6.2608,1.2977,-0.0000,2.0000,-0.0130,8.3641
56.045,attack,delayed,5.001,0.0000,-8.3132,1.3099,-0.0000,0.0000,-0.0130,8.4178,0.0000,-6.2505,1.3200,-0.0000,2.0000,-0.0130,8.3575
56.085,attack,delayed,5.001,0.0000,-8.3132,1.3099,-0.0000,0.0000,-0.0130,8.4178,0.0000,-6.2505,1.3200,-0.0000,2.0000,-0.0130,8.3575
56.125,attack,delayed,5.002,0.0000,-8.3132,1.3099,-0.0000,0.0000,-0.0130,8.4178,0.0000,-6.3164,1.3224,-0.0000,2.0000,-0.0130,8.4230
56.166,attack,delayed,5.001,0.0000,-8.3215,1.3193,-0.0000,0.0000,-0.0130,8.4275,0.0000,-6.3164,1.3224,-0.0000,2.0000,-0.0130,8.4230
56.205,attack,delayed,5.024,0.0000,-8.3215,1.3193,-0.0000,0.0000,-0.0130,8.4275,0.0000,-6.3164,1.3224,-0.0000,2.0000,-0.0130,8.4230
56.246,attack,delayed,5.002,0.0000,-8.3818,1.2901,-0.0000,0.0000,-0.0130,8.4825,0.0000,-6.3260,1.3163,-0.0000,2.0000,-0.0130,8.4315
56.285,attack,delayed,5.002,0.0000,-8.3818,1.2901,-0.0000,0.0000,-0.0130,8.4825,0.0000,-6.3260,1.3163,-0.0000,2.0000,-0.0130,8.4315
56.325,attack,delayed,5.036,0.0000,-8.3818,1.2901,-0.0000,0.0000,-0.0130,8.4825,0.0000,-6.4099,1.3108,-0.0000,2.0000,-0.0130,8.5134
56.365,attack,delayed,5.000,0.0000,-8.3811,1.2991,-0.0000,0.0000,-0.0130,8.4832,0.0000,-6.4099,1.3108,-0.0000,2.0000,-0.0130,8.5134
56.405,attack,delayed,5.001,0.0000,-8.3811,1.2991,-0.0000,0.0000,-0.0130,8.4832,0.0000,-6.4099,1.3108,-0.0000,2.0000,-0.0130,8.5134
56.445,attack,delayed,5.001,0.0000,-8.3731,1.3295,-0.0000,0.0000,-0.0130,8.4801,0.0000,-6.4256,1.3240,-0.0000,2.0000,-0.0130,8.5310
56.488,attack,delayed,5.032,0.0000,-8.3731,1.3295,-0.0000,0.0000,-0.0130,8.4801,0.0000,-6.4256,1.3240,-0.0000,2.0000,-0.0130,8.5310
56.525,attack,delayed,5.002,0.0000,-8.3731,1.3295,-0.0000,0.0000,-0.0130,8.4801,0.0000,-6.4062,1.3400,-0.0000,2.0000,-0.0130,8.5143
56.565,attack,delayed,5.034,0.0000,-8.3729,1.3306,-0.0000,0.0000,-0.0130,8.4800,0.0000,-6.4062,1.3400,-0.0000,2.0000,-0.0130,8.5143
56.605,attack,delayed,5.000,0.0000,-8.3729,1.3306,-0.0000,0.0000,-0.0130,8.4800,0.0000,-6.4062,1.3400,-0.0000,2.0000,-0.0130,8.5143
56.645,attack,delayed,5.035,0.0000,-8.3955,1.3086,-0.0000,0.0000,-0.0130,8.4989,0.0000,-6.4249,1.3142,-0.0000,2.0000,-0.0130,8.5288
56.685,attack,delayed,5.001,0.0000,-8.3955,1.3086,-0.0000,0.0000,-0.0130,8.4989,0.0000,-6.4249,1.3142,-0.0000,2.0000,-0.0130,8.5288
56.725,attack,delayed,5.001,0.0000,-8.3955,1.3086,-0.0000,0.0000,-0.0130,8.4989,0.0000,-6.4266,1.3256,-0.0000,2.0000,-0.0130,8.5322
56.765,attack,delayed,5.034,0.0000,-8.3710,1.3207,-0.0000,0.0000,-0.0130,8.4766,0.0000,-6.4266,1.3256,-0.0000,2.0000,-0.0130,8.5322
56.805,attack,delayed,5.002,0.0000,-8.3710,1.3207,-0.0000,0.0000,-0.0130,8.4766,0.0000,-6.4266,1.3256,-0.0000,2.0000,-0.0130,8.5322
56.846,attack,delayed,5.002,0.0000,-8.4443,1.3176,-0.0000,0.0000,-0.0130,8.5485,0.0000,-6.4222,1.3228,-0.0000,2.0000,-0.0130,8.5275
56.885,attack,delayed,5.001,0.0000,-8.4443,1.3176,-0.0000,0.0000,-0.0130,8.5485,0.0000,-6.4222,1.3228,-0.0000,2.0000,-0.0130,8.5275
56.925,attack,delayed,5.002,0.0000,-8.4443,1.3176,-0.0000,0.0000,-0.0130,8.5485,0.0000,-6.4875,1.3229,-0.0000,2.0000,-0.0130,8.5920
56.966,attack,delayed,5.002,0.0000,-8.4639,1.3163,-0.0000,0.0000,-0.0130,8.5676,0.0000,-6.4875,1.3229,-0.0000,2.0000,-0.0130,8.5920
57.006,attack,delayed,5.003,0.0000,-8.4639,1.3163,-0.0000,0.0000,-0.0130,8.5676,0.0000,-6.4875,1.3229,-0.0000,2.0000,-0.0130,8.5920
57.046,attack,delayed,5.002,0.0000,-8.5958,1.2986,-0.0000,0.0000,-0.0130,8.6953,0.0000,-6.5710,1.2848,-0.0000,2.0000,-0.0130,8.6687
57.085,attack,delayed,5.002,0.0000,-8.5958,1.2986,-0.0000,0.0000,-0.0130,8.6953,0.0000,-6.5710,1.2848,-0.0000,2.0000,-0.0130,8.6687
57.125,attack,delayed,5.002,0.0000,-8.5958,1.2986,-0.0000,0.0000,-0.0130,8.6953,0.0000,-6.6362,1.2978,-0.0000,2.0000,-0.0130,8.7351
57.165,attack,delayed,5.035,0.0000,-8.5732,1.2939,-0.0000,0.0000,-0.0130,8.6723,0.0000,-6.6362,1.2978,-0.0000,2.0000,-0.0130,8.7351
57.206,attack,delayed,5.002,0.0000,-8.5732,1.2939,-0.0000,0.0000,-0.0130,8.6723,0.0000,-6.6362,1.2978,-0.0000,2.0000,-0.0130,8.7351
57.245,attack,delayed,5.036,0.0000,-8.6039,1.3142,-0.0000,0.0000,-0.0130,8.7056,0.0000,-6.5800,1.2906,-0.0000,2.0000,-0.0130,8.6785
57.285,attack,delayed,5.036,0.0000,-8.6039,1.3142,-0.0000,0.0000,-0.0130,8.7056,0.0000,-6.5800,1.2906,-0.0000,2.0000,-0.0130,8.6785
57.325,attack,delayed,5.001,0.0000,-8.6039,1.3142,-0.0000,0.0000,-0.0130,8.7056,0.0000,-6.6099,1.3150,-0.0000,2.0000,-0.0130,8.7117
57.365,attack,delayed,5.034,0.0000,-8.5684,1.3044,-0.0000,0.0000,-0.0130,8.6691,0.0000,-6.6099,1.3150,-0.0000,2.0000,-0.0130,8.7117
57.407,attack,delayed,5.003,0.0000,-8.5684,1.3044,-0.0000,0.0000,-0.0130,8.6691,0.0000,-6.6099,1.3150,-0.0000,2.0000,-0.0130,8.7117
57.448,attack,delayed,5.002,0.0000,-8.6604,1.3036,-0.0000,0.0000,-0.0130,8.7599,0.0000,-6.6361,1.3051,-0.0000,2.0000,-0.0130,8.7361
57.485,attack,delayed,5.002,0.0000,-8.6604,1.3036,-0.0000,0.0000,-0.0130,8.7599,0.0000,-6.6361,1.3051,-0.0000,2.0000,-0.0130,8.7361
57.525,attack,delayed,5.002,0.0000,-8.6604,1.3036,-0.0000,0.0000,-0.0130,8.7599,0.0000,-6.6763,1.3128,-0.0000,2.0000,-0.0130,8.7771
57.565,attack,delayed,5.000,0.0000,-8.6458,1.3048,-0.0000,0.0000,-0.0130,8.7457,0.0000,-6.6763,1.3128,-0.0000,2.0000,-0.0130,8.7771
57.605,attack,delayed,5.001,0.0000,-8.6458,1.3048,-0.0000,0.0000,-0.0130,8.7457,0.0000,-6.6763,1.3128,-0.0000,2.0000,-0.0130,8.7771
57.646,attack,delayed,5.002,0.0000,-8.6824,1.3156,-0.0000,0.0000,-0.0130,8.7835,0.0000,-6.6612,1.3225,-0.0000,2.0000,-0.0130,8.7635
57.686,attack,delayed,5.002,0.0000,-8.6824,1.3156,-0.0000,0.0000,-0.0130,8.7835,0.0000,-6.6612,1.3225,-0.0000,2.0000,-0.0130,8.7635
57.727,attack,delayed,5.003,0.0000,-8.6824,1.3156,-0.0000,0.0000,-0.0130,8.7835,0.0000,-6.7018,1.3153,-0.0000,2.0000,-0.0130,8.8026
57.766,attack,delayed,5.002,0.0000,-8.6356,1.3205,-0.0000,0.0000,-0.0130,8.7379,0.0000,-6.7018,1.3153,-0.0000,2.0000,-0.0130,8.8026
57.812,attack,delayed,5.002,0.0000,-8.6356,1.3205,-0.0000,0.0000,-0.0130,8.7379,0.0000,-6.7018,1.3153,-0.0000,2.0000,-0.0130,8.8026
57.845,attack,delayed,5.002,0.0000,-8.6333,1.3067,-0.0000,0.0000,-0.0130,8.7336,0.0000,-6.6567,1.3107,-0.0000,2.0000,-0.0130,8.7573
57.891,attack,delayed,5.004,0.0000,-8.6333,1.3067,-0.0000,0.0000,-0.0130,8.7336,0.0000,-6.6567,1.3107,-0.0000,2.0000,-0.0130,8.7573
57.925,attack,delayed,5.002,0.0000,-8.6333,1.3067,-0.0000,0.0000,-0.0130,8.7336,0.0000,-6.6641,1.3145,-0.0000,2.0000,-0.0130,8.7652
57.965,attack,delayed,5.001,0.0000,-8.6892,1.2988,-0.0000,0.0000,-0.0130,8.7876,0.0000,-6.6641,1.3145,-0.0000,2.0000,-0.0130,8.7652
58.005,attack,delayed,5.002,0.0000,-8.6892,1.2988,-0.0000,0.0000,-0.0130,8.7876,0.0000,-6.6641,1.3145,-0.0000,2.0000,-0.0130,8.7652
58.046,attack,delayed,5.003,0.0000,-8.7282,1.2973,-0.0000,0.0000,-0.0130,8.8260,0.0000,-6.6711,1.2943,-0.0000,2.0000,-0.0130,8.7691
58.088,attack,delayed,5.001,0.0000,-8.7282,1.2973,-0.0000,0.0000,-0.0130,8.8260,0.0000,-6.6711,1.2943,-0.0000,2.0000,-0.0130,8.7691
58.127,attack,delayed,5.000,0.0000,-8.7282,1.2973,-0.0000,0.0000,-0.0130,8.8260,0.0000,-6.6537,1.3021,-0.0000,2.0000,-0.0130,8.7531
58.167,attack,delayed,5.003,0.0000,-8.6613,1.3200,-0.0000,0.0000,-0.0130,8.7633,0.0000,-6.6537,1.3021,-0.0000,2.0000,-0.0130,8.7531
58.206,attack,delayed,5.002,0.0000,-8.6613,1.3200,-0.0000,0.0000,-0.0130,8.7633,0.0000,-6.6537,1.3021,-0.0000,2.0000,-0.0130,8.7531
58.246,attack,delayed,5.002,0.0000,-8.6638,1.3260,-0.0000,0.0000,-0.0130,8.7666,0.0000,-6.6475,1.3178,-0.0000,2.0000,-0.0130,8.7493
58.285,attack,delayed,5.002,0.0000,-8.6638,1.3260,-0.0000,0.0000,-0.0130,8.7666,0.0000,-6.6475,1.3178,-0.0000,2.0000,-0.0130,8.7493
58.325,attack,delayed,5.002,0.0000,-8.6638,1.3260,-0.0000,0.0000,-0.0130,8.7666,0.0000,-6.6295,1.3294,-0.0000,2.0000,-0.0130,8.7333
58.366,attack,delayed,5.002,0.0000,-8.5639,1.3019,-0.0000,0.0000,-0.0130,8.6643,0.0000,-6.6295,1.3294,-0.0000,2.0000,-0.0130,8.7333
58.405,attack,delayed,5.001,0.0000,-8.5639,1.3019,-0.0000,0.0000,-0.0130,8.6643,0.0000,-6.6295,1.3294,-0.0000,2.0000,-0.0130,8.7333
58.447,attack,delayed,5.001,0.0000,-8.6329,1.3160,-0.0000,0.0000,-0.0130,8.7346,0.0000,-6.6275,1.3133,-0.0000,2.0000,-0.0130,8.7288
58.486,attack,delayed,5.001,0.0000,-8.6329,1.3160,-0.0000,0.0000,-0.0130,8.7346,0.0000,-6.6275,1.3133,-0.0000,2.0000,-0.0130,8.7288
58.525,attack,delayed,5.002,0.0000,-8.6329,1.3160,-0.0000,0.0000,-0.0130,8.7346,0.0000,-6.6747,1.3271,-0.0000,2.0000,-0.0130,8.7776
58.565,attack,delayed,5.036,0.0000,-8.6864,1.2912,-0.0000,0.0000,-0.0130,8.7837,0.0000,-6.6747,1.3271,-0.0000,2.0000,-0.0130,8.7776
58.606,attack,delayed,5.002,0.0000,-8.6864,1.2912,-0.0000,0.0000,-0.0130,8.7837,0.0000,-6.6747,1.3271,-0.0000,2.0000,-0.0130,8.7776
58.647,attack,delayed,5.002,0.0000,-8.7175,1.3101,-0.0000,0.0000,-0.0130,8.8173,0.0000,-6.7178,1.3104,-0.0000,2.0000,-0.0130,8.8177
58.685,attack,delayed,5.000,0.0000,-8.7175,1.3101,-0.0000,0.0000,-0.0130,8.8173,0.0000,-6.7178,1.3104,-0.0000,2.0000,-0.0130,8.8177
58.725,attack,delayed,5.034,0.0000,-8.7175,1.3101,-0.0000,0.0000,-0.0130,8.8173,0.0000,-6.7378,1.3136,-0.0000,2.0000,-0.0130,8.8380
58.765,attack,delayed,5.001,0.0000,-8.6792,1.2996,-0.0000,0.0000,-0.0130,8.7779,0.0000,-6.7378,1.3136,-0.0000,2.0000,-0.0130,8.8380
58.805,attack,delayed,5.002,0.0000,-8.6792,1.2996,-0.0000,0.0000,-0.0130,8.7779,0.0000,-6.7378,1.3136,-0.0000,2.0000,-0.0130,8.8380
58.846,attack,delayed,5.002,0.0000,-8.6802,1.3065,-0.0000,0.0000,-0.0130,8.7799,0.0000,-6.6930,1.3167,-0.0000,2.0000,-0.0130,8.7941
