timestamp,nav_state,failure
1787616000,4,0
1788120000,4,0
1788624000,4,0
1789128000,4,0
1789632000,4,0
1790136000,4,0
1790640000,4,0
1791144000,4,0
1791648000,4,0
1792152000,4,0
1792656000,4,0
1793160000,4,0
1793664000,4,0
1794168000,4,0
1794672000,4,0
1795176000,4,0
1795680000,4,0
1796184000,4,0
1796688000,4,0
1797192000,4,0
1797696000,4,0
1798200000,4,0
1798704000,4,0
1799208000,4,0
1799712000,4,0
1800216000,4,0
1800720000,4,0
1801224000,4,0
1801728000,4,0
1802232000,4,0
1802736000,4,0
1803240000,4,0
1803744000,4,0
1804248000,4,0
1804752000,4,0
1805256000,4,0
1805760000,4,0
1806264000,4,0
1806768000,4,0
1807272000,4,0
1807776000,4,0
1808280000,4,0
1808784000,4,0
1809288000,4,0
1809792000,4,0
1810296000,4,0
1810800000,4,0
1811304000,4,0
1811808000,4,0
1812312000,4,0
1812816000,4,0
1813320000,4,0
1813824000,4,0
1814328000,4,0
1814832000,4,0
1815336000,4,0
1815840000,4,0
1816344000,4,0
1816848000,4,0
1817352000,4,0
1817856000,4,0
1818360000,4,0
1818864000,4,0
1819368000,4,0
1819872000,4,0
1820376000,4,0
1820880000,4,0
1821384000,4,0
1821888000,4,0
1822392000,4,0
1822896000,4,0
1823400000,4,0
1823904000,4,0
1824408000,4,0
1824912000,4,0
1825416000,4,0
1825920000,4,0
1826424000,4,0
1826928000,4,0
1827432000,4,0
1827936000,4,0
1828440000,4,0
1828944000,4,0
1829448000,4,0
1829952000,4,0
1830456000,4,0
1830960000,4,0
1831464000,4,0
1831968000,4,0
1832472000,4,0
1832976000,4,0
1833480000,4,0
1833984000,4,0
1834488000,4,0
1834992000,4,0
1835496000,4,0
1836000000,4,0
1836504000,4,0
1837008000,4,0
1837512000,4,0
1838016000,4,0
1838520000,4,0
1839024000,4,0
1839528000,4,0
1840032000,4,0
1840536000,4,0
1841040000,4,0
1841544000,4,0
1842048000,4,0
1842552000,4,0
1843056000,4,0
1843560000,4,0
1844064000,4,0
1844568000,4,0
1845072000,4,0
1845576000,4,0
1846080000,4,0
1846584000,4,0
1847088000,4,0
1847592000,4,0
1848096000,4,0
1848600000,4,0
1849104000,4,0
1849608000,4,0
1850112000,4,0
1850616000,4,0
1851120000,4,0
1851624000,4,0
1852128000,4,0
1852632000,4,0
1853136000,4,0
1853640000,4,0
1854144000,4,0
1854648000,4,0
1855152000,4,0
1855656000,4,0
1856160000,4,0
1856664000,4,0
1857168000,4,0
1857672000,4,0
1858176000,4,0
1858680000,4,0
1859184000,4,0
1859688000,4,0
1860192000,4,0
1860696000,4,0
1861200000,4,0
1861704000,4,0
1862208000,4,0
1862712000,4,0
1863216000,4,0
1863720000,4,0
1864224000,4,0
1864728000,4,0
1865232000,4,0
1865736000,4,0
1866240000,4,0
1866744000,4,0
1867248000,4,0
1867752000,4,0
1868256000,4,0
1868760000,4,0
1869264000,4,0
1869768000,4,0
1870272000,4,0
1870776000,4,0
1871280000,4,0
1871784000,4,0
1872288000,4,0
1872792000,4,0
1873296000,4,0
1873800000,4,0
1874304000,4,0
1874808000,4,0
1875312000,4,0
1875816000,4,0
1876320000,4,0
1876824000,4,0
1877328000,4,0
1877832000,4,0
1878336000,4,0
1878840000,4,0
1879344000,4,0
1879848000,4,0
1880352000,4,0
1880856000,4,0
1881360000,4,0
1881864000,4,0
1882368000,4,0
1882872000,4,0
1883376000,4,0
1883880000,4,0
1884384000,4,0
1884888000,4,0
1885392000,4,0
1885896000,4,0
1886400000,4,0
1886904000,4,0
1887408000,4,0
1887912000,4,0
1888416000,4,0
1888920000,4,0
1889424000,4,0
1889928000,4,0
1890432000,4,0
1890936000,4,0
1891440000,4,0
1891944000,4,0
1892448000,4,0
1892952000,4,0
1893456000,4,0
1893960000,4,0
1894464000,4,0
1894968000,4,0
1895472000,4,0
1895976000,4,0
1896480000,4,0
1896984000,4,0
1897488000,4,0
1897992000,4,0
1898496000,4,0
1899000000,4,0
1899504000,4,0
1900008000,4,0
1900512000,4,0
1901016000,4,0
1901520000,4,0
1902024000,4,0
1902528000,4,0
1903032000,4,0
1903536000,4,0
1904040000,4,0
1904544000,4,0
1905048000,4,0
1905552000,4,0
1906056000,4,0
1906560000,4,0
1907064000,4,0
1907568000,4,0
1908072000,4,0
1908576000,4,0
1909080000,4,0
1909584000,4,0
1910088000,4,0
1910592000,4,0
1911096000,4,0
1911600000,4,0
1912104000,4,0
1912608000,4,0
1913112000,4,0
1913616000,4,0
1914120000,4,0
1914624000,4,0
1915128000,4,0
1915632000,4,0
1916136000,4,0
1916640000,4,0
1917144000,4,0
1917648000,4,0
1918152000,4,0
1918656000,4,0
1919160000,4,0
1919664000,4,0
1920168000,4,0
1920672000,4,0
1921176000,4,0
1921680000,4,0
1922184000,4,0
1922688000,4,0
1923192000,4,0
1923696000,4,0
1924200000,4,0
1924704000,4,0
1925208000,4,0
1925712000,4,0
1926216000,4,0
1926720000,4,0
1927224000,4,0
1927728000,4,0
1928232000,4,0
1928736000,4,0
1929240000,4,0
1929744000,4,0
1930248000,4,0
1930752000,4,0
1931256000,4,0
1931760000,4,0
1932264000,4,0
1932768000,4,0
1933272000,4,0
1933776000,4,0
1934280000,4,0
1934784000,4,0
1935288000,4,0
1935792000,4,0
1936296000,4,0
1936800000,4,0
1937304000,4,0
1937808000,4,0
1938312000,4,0
